key,year,name,birth,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA,team,salary
1998-11-30한차현2021,2021,한차현,1998-11-30,-0.22,3,0,0,0,0,0,0,0,3.2,8,8,23,10,0,0,3,2,0,0,3,0,0,19.64,13.97,3.27,22.9,31.6,-0.22,K,12068
2002-05-08조병현2021,2021,조병현,2002-05-08,-0.23,3,0,0,3,0,0,0,0,6.2,7,6,33,7,3,0,1,5,0,1,8,0,1,8.1,5.58,1.8,55.4,81.8,-0.23,S,12068
1992-06-26박준표2021,2021,박준표,1992-06-26,-0.23,32,0,0,0,2,4,0,4,32,24,21,158,42,9,1,3,17,0,9,18,0,0,5.91,5.86,1.84,75.3,75.9,-0.23,K,11000
1995-01-21박종기2021,2021,박종기,1995-01-21,-0.23,22,0,0,5,0,4,0,0,59.2,42,38,274,69,10,1,3,29,0,3,33,0,3,5.73,4.49,1.64,75.3,97.3,-0.23,두,2900
1999-05-07김민규2021,2021,김민규,1999-05-07,-0.23,31,0,0,6,2,3,0,1,56.1,40,38,262,64,10,0,9,28,0,4,39,0,3,6.07,5.73,1.63,71,74.4,-0.23,두,5500
1985-07-31장원준2021,2021,장원준,1985-07-31,-0.25,32,0,0,0,0,1,1,4,18.2,15,14,95,20,3,0,1,18,0,2,8,0,1,6.75,6.39,2.04,63.9,68.5,-0.25,두,30000
2001-06-19허윤동2021,2021,허윤동,2001-06-19,-0.25,1,0,0,1,0,1,0,0,3.2,6,5,22,8,2,0,1,1,0,1,3,0,0,12.27,6.88,2.46,36.8,66.8,-0.25,삼,2700
1990-04-01정수민2021,2021,정수민,1990-04-01,-0.27,10,0,0,7,1,2,0,0,30.1,24,23,151,34,5,1,6,27,1,1,22,0,1,6.82,7.12,2.01,65.8,63.8,-0.27,S,3600
1995-03-18구준범2021,2021,구준범,1995-03-18,-0.27,1,0,0,1,0,0,0,0,2,5,5,12,2,0,0,2,3,0,1,1,0,0,22.5,21.33,2.5,20.1,21.7,-0.27,삼,12068
1997-11-01이영하2021,2021,이영하,1997-11-01,-0.28,35,0,0,11,5,6,1,2,78.2,58,55,364,81,18,0,9,57,0,1,53,0,7,6.29,5.68,1.75,68.5,75.8,-0.28,두,27000
1992-08-04이우찬2021,2021,이우찬,1992-08-04,-0.28,15,0,0,5,0,1,0,0,34,25,21,161,36,3,1,3,25,0,1,27,0,0,5.56,5.19,1.79,77.6,83.5,-0.28,L,7500
1997-03-08김대현2021,2021,김대현,1997-03-08,-0.28,4,0,0,0,0,0,0,0,3.2,8,5,23,7,4,0,2,3,0,1,4,0,1,12.27,11.51,2.73,35.1,36.1,-0.28,L,3000
1989-02-24고영창2021,2021,고영창,1989-02-24,-0.29,24,0,0,0,0,2,0,6,23.1,19,15,108,30,6,0,0,10,0,2,6,0,0,5.79,4.36,1.71,76.9,102.5,-0.29,K,5800
1997-11-14김성진2021,2021,김성진,1997-11-14,-0.29,45,0,0,0,1,3,0,2,40.2,30,24,185,40,13,0,4,23,2,0,29,0,3,5.31,4.73,1.55,83.5,91.2,-0.29,키,12068
1993-07-12서덕원2021,2021,서덕원,1993-07-12,-0.29,24,0,0,0,1,0,0,1,32.2,28,27,148,36,8,1,7,14,0,0,24,0,5,7.44,5.94,1.53,59.8,74.4,-0.29,K,2800
1985-06-01정우람2021,2021,정우람,1985-06-01,-0.3,50,0,0,0,1,4,15,1,44.2,29,28,199,47,5,0,5,20,2,5,32,0,0,5.64,4.9,1.5,77.6,91,-0.3,한,80000
1999-12-08김윤수2021,2021,김윤수,1999-12-08,-0.33,20,0,0,1,0,0,0,1,19,18,14,101,25,5,0,2,17,0,1,25,0,4,6.63,4.91,2.21,68.1,91.6,-0.33,삼,3700
1990-07-10강윤구2021,2021,강윤구,1990-07-10,-0.33,22,0,0,1,0,1,0,3,16,15,15,79,21,4,0,3,14,1,1,15,0,0,8.44,6.52,2.19,53.9,68.6,-0.33,N,15500
1996-06-03김정인2021,2021,김정인,1996-06-03,-0.33,11,0,0,6,1,2,0,0,31.2,26,25,151,34,6,1,6,18,0,2,21,0,2,7.11,6.36,1.64,62.4,67.4,-0.33,키,3200
1996-09-13남재현2021,2021,남재현,1996-09-13,-0.34,5,0,0,1,0,1,0,1,8,13,13,44,10,2,0,2,10,0,0,5,0,1,14.63,9.08,2.5,30.4,48.8,-0.34,K,3100
1997-03-26박관진2021,2021,박관진,1997-03-26,-0.37,2,0,0,0,0,0,0,0,0.2,9,6,12,5,1,0,0,3,0,1,0,0,0,81,21.33,12,5.5,20.8,-0.37,키,12068
1992-12-18강동연2021,2021,강동연,1992-12-18,-0.37,12,0,0,3,3,2,0,1,23,21,20,109,25,4,1,4,14,0,0,14,0,3,7.83,6.2,1.7,58,73.1,-0.37,N,3400
2001-02-12조제영2021,2021,조제영,2001-02-12,-0.38,6,0,0,1,0,1,0,0,10.2,13,13,60,18,3,0,1,10,1,1,5,0,1,10.97,6.43,2.63,39.3,67.5,-0.38,두,3100
1988-11-21김대우2021,2021,김대우,1988-11-21,-0.39,31,0,0,4,0,2,0,1,51,39,36,234,68,18,0,7,15,1,2,27,0,1,6.35,5,1.63,71,91,-0.39,삼,11500
1993-01-13현도훈2021,2021,현도훈,1993-01-13,-0.4,5,0,0,2,0,0,0,0,8.2,12,12,46,9,1,0,1,13,0,0,9,0,1,12.46,7.26,2.54,34.6,59.7,-0.4,두,12068
2001-12-19최용준2021,2021,최용준,2001-12-19,-0.4,3,0,0,2,0,1,0,0,6.1,10,10,39,11,4,1,3,7,0,1,6,0,0,14.21,11.39,2.84,31.3,38.7,-0.4,K,12068
2000-10-04이승재2021,2021,이승재,2000-10-04,-0.41,25,0,0,0,2,1,0,5,24,20,20,118,26,2,0,5,18,0,3,17,1,3,7.5,7.25,1.83,59.3,61.1,-0.41,K,12068
1994-09-20이충호2021,2021,이충호,1994-09-20,-0.43,17,0,0,0,1,0,0,0,16.1,17,14,85,20,2,2,1,13,0,3,11,0,0,7.71,5.72,2.02,56.8,78,-0.43,한,2900
2001-12-14이강준2021,2021,이강준,2001-12-14,-0.43,15,0,0,0,1,0,0,0,8.1,11,10,48,11,1,0,1,12,0,3,4,0,2,10.8,9.33,2.76,41.9,47.7,-0.43,K,2700
1988-04-08장필준2021,2021,장필준,1988-04-08,-0.43,41,0,0,0,0,0,0,2,34.2,30,28,174,46,8,1,4,27,1,1,24,0,4,7.27,5.78,2.11,62.1,78.1,-0.43,삼,21500
1991-11-20이승현2021,2021,이승현,1991-11-20,-0.45,21,0,0,0,1,1,0,1,17,18,18,86,30,5,1,6,8,0,0,7,0,1,9.53,8.51,2.24,47.4,54.1,-0.45,삼,10000
2000-09-15김이환2021,2021,김이환,2000-09-15,-0.46,14,0,0,5,0,1,0,0,26,22,22,132,32,5,0,2,22,0,4,13,0,1,7.62,6.33,2.08,57.5,70.5,-0.46,한,3700
1996-01-29박정수2021,2021,박정수,1996-01-29,-0.5,12,0,0,5,3,3,0,0,30.1,27,25,143,38,9,0,5,14,0,3,26,0,2,7.42,5.44,1.71,59.8,80.9,-0.5,N,3300
1991-09-01김선기2021,2021,김선기,1991-09-01,-0.51,21,0,0,7,3,2,0,0,48.1,38,35,224,53,12,0,5,22,0,7,25,1,4,6.52,5.44,1.55,68,79.8,-0.51,키,2700
2002-05-10장재영2021,2021,장재영,2002-05-10,-0.55,19,0,0,2,0,1,0,0,17.2,18,18,92,15,5,0,0,24,0,3,14,0,5,9.17,6.33,2.21,48.3,69.7,-0.55,키,12068
1995-02-13이건욱2021,2021,이건욱,1995-02-13,-0.63,5,0,0,4,0,1,0,0,12.2,16,16,72,16,4,0,4,19,0,1,5,0,0,11.37,11.39,2.76,39.5,39.9,-0.63,S,3000
1998-12-02손주영2021,2021,손주영,1998-12-02,-0.63,7,0,0,6,1,3,0,0,26.2,25,25,127,31,7,2,4,20,0,1,21,0,1,8.44,6.07,1.91,51.1,70.6,-0.63,L,3300
2000-11-05서준원2021,2021,서준원,2000-11-05,-0.65,26,0,0,8,1,3,0,3,54,46,44,257,72,13,2,5,29,3,2,37,0,1,7.33,4.72,1.87,62,94.4,-0.65,롯,4600
1985-03-31오주원2021,2021,오주원,1985-03-31,-0.68,21,0,0,0,1,1,1,0,18.1,20,20,89,33,8,0,3,4,1,0,9,0,1,9.82,4.97,2.02,45.2,86,-0.68,키,15000
1999-02-08이승호2021,2021,이승호,1999-02-08,-0.68,38,0,0,3,1,3,0,5,47.1,39,29,224,55,7,1,4,31,2,1,37,0,8,5.51,4.77,1.82,80.4,90.8,-0.68,키,2700
1989-07-16임준섭2021,2021,임준섭,1989-07-16,-0.68,13,0,0,0,0,0,0,0,10.2,18,13,64,19,5,0,1,8,0,4,11,1,1,10.97,5.86,2.53,39.9,76,-0.68,한,8800
1994-06-08김정빈2021,2021,김정빈,1994-06-08,-0.72,6,0,0,6,0,1,0,0,17.1,20,19,92,20,1,0,5,20,0,4,21,0,1,9.87,8.81,2.31,45.5,51.9,-0.72,S,2700
1999-06-14김유신2021,2021,김유신,1999-06-14,-0.76,15,0,0,11,2,6,0,0,54.1,47,46,249,63,12,1,11,35,0,2,29,0,0,7.62,6.94,1.8,58.4,63.7,-0.76,K,3000
1984-03-11노경은2021,2021,노경은,1984-03-11,-0.8,14,0,0,11,3,5,0,0,56.1,50,46,269,79,16,1,11,24,0,4,35,0,3,7.35,6.12,1.83,61.8,73.1,-0.8,롯,20000
2000-07-10김현수2021,2021,김현수,2000-07-10,-0.87,17,0,0,8,1,4,0,0,45.2,43,40,229,57,16,0,8,36,0,3,27,0,1,7.88,6.99,2.04,56.4,63.4,-0.87,K,3000
1986-04-30이보근2021,2021,이보근,1986-04-30,-0.88,15,0,0,0,0,1,0,1,10,18,17,61,25,4,0,3,6,0,0,7,0,2,15.3,7.63,3.1,29.4,57.9,-0.88,K,20000
2000-08-26이승민2021,2021,이승민,2000-08-26,-0.88,11,0,0,11,1,4,0,0,35.2,34,34,173,50,6,1,6,18,0,3,22,0,0,8.58,6.05,1.91,52.6,75.1,-0.88,삼,2700
1999-08-30안우진2022,2022,안우진,1999-08-30,7.92,30,1,0,30,15,8,0,0,196,51,46,766,131,36,4,4,55,1,4,224,1,7,2.11,2.21,0.95,189.3,179.1,7.92,키,2700
1988-07-22김광현2022,2022,김광현,1988-07-22,6.1,28,0,0,28,13,3,0,0,173.1,48,41,694,141,16,2,10,45,2,5,153,0,1,2.13,3.15,1.07,195.5,132.7,6.1,S,150000
1989-07-29요키시2022,2022,요키시,1989-07-29,5.68,30,0,0,30,10,8,0,0,185.1,61,53,746,169,31,3,8,33,0,5,154,0,2,2.57,2.85,1.09,155.4,138.8,5.68,키,17367
1989-10-08수아레즈2022,2022,수아레즈,1989-10-08,5.28,30,0,0,29,6,8,0,0,173.2,61,48,714,151,19,0,7,50,0,4,159,0,6,2.49,2.96,1.16,167.8,138,5.28,삼,17367
1989-10-04켈리2022,2022,켈리,1989-10-04,5.19,27,0,0,27,16,4,0,0,166.1,50,47,664,144,10,4,10,35,0,2,153,0,3,2.54,2.95,1.08,156.3,134.7,5.19,L,90000
1990-05-24폰트2022,2022,폰트,1990-05-24,5.19,28,1,0,28,13,6,0,0,184,63,55,729,141,22,3,18,34,1,6,170,0,5,2.69,3.4,0.95,154.7,124.1,5.19,S,110000
1991-10-03플럿코2022,2022,플럿코,1991-10-03,4.79,28,0,0,28,15,5,0,0,162,53,43,644,125,18,2,13,38,2,2,149,0,6,2.39,3.25,1.01,166.4,121.6,4.79,L,17367
1991-09-16고영표2022,2022,고영표,1991-09-16,4.5,28,1,1,28,13,8,0,0,182.1,69,66,758,191,31,3,7,23,1,16,156,0,1,3.26,2.75,1.17,126.4,148.2,4.5,K,30000
1988-12-30루친스키2022,2022,루친스키,1988-12-30,4.38,31,0,0,31,10,12,0,0,193.2,77,64,797,184,34,2,14,34,1,8,194,0,9,2.97,2.91,1.13,136.9,140.9,4.38,N,160000
2001-09-16소형준2022,2022,소형준,2001-09-16,4.28,27,0,0,27,13,6,0,0,171.1,68,58,703,158,16,6,8,39,1,5,117,0,6,3.05,3.33,1.15,135.2,122.3,4.28,K,20000
1992-07-24김민수2022,2022,김민수,1992-07-24,4.01,76,0,0,0,5,4,3,30,80.2,19,17,327,66,13,1,3,15,3,6,91,0,6,1.9,2.24,1,217.1,182.9,4.01,K,11500
1997-02-17구창모2022,2022,구창모,1997-02-17,3.96,19,0,0,19,11,5,0,0,111.2,32,26,451,92,16,0,7,29,0,4,108,0,7,2.1,3.11,1.08,194.4,132,3.96,N,19000
1989-05-11뷰캐넌2022,2022,뷰캐넌,1989-05-11,3.8,26,1,1,26,11,8,0,0,160,61,54,691,176,28,2,10,39,0,8,117,0,2,3.04,3.57,1.34,137.4,115.2,3.8,삼,110000
1998-08-06고우석2022,2022,고우석,1998-08-06,3.71,61,0,0,0,4,2,42,0,60.2,12,10,240,37,7,1,6,21,4,1,80,0,5,1.48,2.88,0.96,267.9,136.1,3.71,L,27000
1998-10-22김재웅2022,2022,김재웅,1998-10-22,3.62,65,0,0,0,3,2,13,27,62.2,14,14,254,39,8,1,4,29,2,4,56,0,4,2.01,3.87,1.09,198.9,102.3,3.62,키,17367
1989-12-26놀린2022,2022,놀린,1989-12-26,3.49,21,0,0,21,8,8,0,0,124,41,34,512,115,19,2,7,24,1,8,108,1,4,2.47,3.08,1.12,165.2,133,3.49,K,17367
1996-10-04엄상백2022,2022,엄상백,1996-10-04,3.31,33,0,0,22,11,2,0,0,140.1,52,46,581,125,24,2,14,46,0,4,139,0,1,2.95,3.72,1.22,139.6,109.6,3.31,K,8000
1992-11-20모리만도2022,2022,모리만도,1992-11-20,3.12,12,0,0,12,7,1,0,0,75.1,19,14,304,57,8,0,2,23,0,4,67,0,2,1.67,2.98,1.06,248.9,139.8,3.12,S,17367
1995-10-01반즈2022,2022,반즈,1995-10-01,3.01,31,0,0,31,12,12,0,0,186.1,87,75,788,175,27,5,8,47,1,18,160,0,7,3.62,3.21,1.19,114.9,127.4,3.01,롯,17367
1989-01-02이용찬2022,2022,이용찬,1989-01-02,2.93,59,0,0,0,3,3,22,0,60.2,16,14,253,56,6,1,3,13,0,3,61,0,1,2.08,2.76,1.14,196.1,148.2,2.93,N,40000
1993-07-26벤자민2022,2022,벤자민,1993-07-26,2.53,17,0,0,17,5,4,0,0,96.2,34,29,385,75,9,1,11,24,2,4,77,1,3,2.7,4.03,1.02,152.5,101.2,2.53,K,17367
2000-04-06원태인2022,2022,원태인,2000-04-06,2.52,27,0,0,27,10,8,0,0,165.1,75,72,700,175,25,1,16,38,3,4,130,0,3,3.92,3.73,1.29,106.5,111.1,2.52,삼,30000
1999-03-27정철원2022,2022,정철원,1999-03-27,2.51,58,0,0,0,4,3,3,23,72.2,26,25,294,60,12,2,4,26,2,2,47,0,7,3.1,3.83,1.18,128.5,104.6,2.51,두,17367
1984-03-11노경은2022,2022,노경은,1984-03-11,2.43,41,0,0,8,12,5,1,7,79.2,28,27,323,69,10,0,5,23,0,4,55,0,5,3.05,3.79,1.16,136.5,110,2.43,S,10000
1990-06-12구승민2022,2022,구승민,1990-06-12,2.42,73,0,0,0,2,4,0,25,62,20,20,263,46,8,1,3,35,4,1,77,0,7,2.9,3.03,1.31,143.4,135.2,2.42,롯,18100
1990-03-19장민재2022,2022,장민재,1990-03-19,2.38,32,0,0,25,7,8,0,0,126.2,54,50,531,124,18,2,15,39,1,4,75,0,3,3.55,4.69,1.29,114,87,2.38,한,7600
1999-05-28곽빈2022,2022,곽빈,1999-05-28,2.36,27,0,0,27,8,9,0,0,147.2,69,62,645,143,30,0,13,60,1,11,138,1,9,3.78,4.04,1.38,105.3,98.3,2.36,두,6500
1990-09-16김재윤2022,2022,김재윤,1990-09-16,2.32,61,0,0,0,9,7,33,0,66.1,26,24,267,46,6,0,5,21,6,0,78,1,2,3.26,2.65,1.01,126.5,155.1,2.32,K,28000
1999-08-19정우영2022,2022,정우영,1999-08-19,2.17,67,0,0,0,2,3,0,35,58,18,17,248,48,3,2,3,32,5,6,40,0,0,2.64,4.34,1.38,150.7,92.9,2.17,L,28000
2000-04-03김윤식2022,2022,김윤식,2000-04-03,2.13,23,0,0,23,8,5,0,0,114.1,46,42,483,125,22,1,5,27,2,1,81,0,4,3.31,3.17,1.33,120.2,126.4,2.13,L,7000
1987-07-31원종현2022,2022,원종현,1987-07-31,2.02,68,0,0,0,5,0,1,13,63.1,22,21,260,55,8,0,5,17,0,1,50,0,2,2.98,3.64,1.14,136.5,112.8,2.02,N,27000
1990-07-03이태양2022,2022,이태양,1990-07-03,2.01,30,0,0,17,8,3,0,1,112,50,45,472,116,18,0,15,24,2,5,61,0,0,3.62,4.71,1.25,115.1,88.9,2.01,S,12000
1995-07-25김민우2022,2022,김민우,1995-07-25,1.99,29,1,0,29,6,11,0,0,163,82,79,711,143,40,1,16,84,8,8,129,0,13,4.36,4.58,1.39,92.8,89.1,1.99,한,19100
1998-03-16나균안2022,2022,나균안,1998-03-16,1.94,39,0,0,13,3,8,0,2,117.2,55,52,506,125,36,3,5,37,1,3,123,0,6,3.98,2.79,1.38,104.7,146.6,1.94,롯,5800
1994-04-28파노니2022,2022,파노니,1994-04-28,1.9,14,0,0,14,3,4,0,0,82.2,32,24,348,78,6,1,5,24,0,2,73,0,5,2.61,3.3,1.23,156,124.2,1.9,K,17367
1999-02-24김시훈2022,2022,김시훈,1999-02-24,1.88,59,0,0,7,4,5,0,11,83.1,35,30,365,75,10,0,7,43,0,4,79,1,2,3.24,4.23,1.42,125.7,97.2,1.88,N,17367
1995-11-30박세웅2022,2022,박세웅,1995-11-30,1.87,28,0,0,28,10,11,0,0,157.1,80,66,679,180,32,4,8,32,1,8,146,0,7,3.78,2.89,1.35,110.3,141.6,1.87,롯,26000
2000-02-10김영규2022,2022,김영규,2000-02-10,1.84,72,0,0,0,2,7,1,13,66,26,25,269,56,8,2,5,22,4,7,46,0,3,3.41,4.07,1.18,119.5,101,1.84,N,9500
1988-12-01스트레일리2022,2022,스트레일리,1988-12-01,1.82,11,0,0,11,4,2,0,0,62.1,24,16,260,54,8,0,5,22,0,6,55,0,2,2.31,3.96,1.22,180.2,102.8,1.82,롯,50000
2001-08-23정해영2022,2022,정해영,2001-08-23,1.78,55,0,0,0,3,7,32,0,56,21,21,238,54,12,1,3,18,1,0,43,0,0,3.38,3.41,1.29,120.8,120,1.78,K,17000
1982-07-15오승환2022,2022,오승환,1982-07-15,1.69,57,0,0,0,6,2,31,2,57,23,21,239,59,9,1,8,13,0,1,51,0,1,3.32,4.11,1.26,125.9,101.5,1.69,삼,160000
1988-03-01양현종2022,2022,양현종,1988-03-01,1.68,30,0,0,30,12,7,0,0,175.1,86,75,743,170,33,3,14,50,1,3,141,0,3,3.85,3.66,1.26,105.9,112.1,1.68,K,100000
1993-04-16임기영2022,2022,임기영,1993-04-16,1.66,26,0,0,23,4,13,1,0,129.1,63,61,555,137,25,1,18,36,1,5,82,0,2,4.24,4.81,1.34,96,85.4,1.66,K,14000
1993-11-29김명신2022,2022,김명신,1993-11-29,1.64,68,0,0,0,3,3,0,10,79.2,33,32,333,75,9,2,5,25,0,3,61,0,4,3.62,3.68,1.26,110.1,108.5,1.64,두,10000
1994-12-21최원준2022,2022,최원준,1994-12-21,1.62,30,0,0,30,8,13,0,0,165,80,66,713,183,31,2,21,37,0,7,113,1,2,3.6,4.42,1.33,110.5,88.7,1.62,두,34000
1991-06-18이인복2022,2022,이인복,1991-06-18,1.59,26,0,0,23,9,9,0,1,126.2,63,59,547,153,22,1,6,30,0,4,71,0,4,4.19,3.64,1.45,99.3,112,1.59,롯,8500
1992-08-04이우찬2022,2022,이우찬,1992-08-04,1.54,36,0,0,0,5,0,0,2,44.2,10,9,182,29,4,0,2,21,1,1,42,0,4,1.81,3.45,1.12,219.2,116.5,1.54,L,5000
1986-06-26진해수2022,2022,진해수,1986-06-26,1.53,64,0,0,0,4,0,0,12,45,12,11,180,39,6,3,1,11,0,1,35,0,2,2.2,2.87,1.11,180.7,140.8,1.53,L,30000
1985-03-07김진성2022,2022,김진성,1985-03-07,1.53,67,0,0,0,6,3,0,12,58,21,20,236,44,6,1,6,22,3,1,54,0,2,3.1,3.86,1.14,128.1,102.2,1.53,L,10000
1999-02-08이승호2022,2022,이승호,1999-02-08,1.49,53,0,0,0,3,2,10,10,50.1,20,20,215,44,9,0,7,27,1,3,44,0,6,3.58,5.13,1.41,111.8,76.4,1.49,키,2700
1991-05-08김대유2022,2022,김대유,1991-05-08,1.39,59,0,0,0,2,1,0,13,39.2,11,10,172,36,6,2,2,15,3,8,36,0,0,2.27,3.69,1.29,175.2,108.8,1.39,L,12500
1993-01-05애플러2022,2022,애플러,1993-01-05,1.33,33,1,1,25,6,8,0,0,140.1,69,67,622,172,34,1,13,40,1,6,86,0,4,4.3,4.28,1.51,93.1,92.3,1.33,키,17367
1992-10-02서진용2022,2022,서진용,1992-10-02,1.3,68,0,0,0,7,3,21,12,67.1,32,30,297,64,10,1,5,36,3,3,55,0,6,4.01,4.27,1.49,103.8,97.6,1.3,S,18500
1992-08-10이준영2022,2022,이준영,1992-08-10,1.29,75,0,0,0,1,1,1,17,46.1,17,15,202,41,8,0,3,26,3,0,42,0,0,2.91,3.86,1.45,139.9,105.8,1.29,K,6700
2001-10-10최준용2022,2022,최준용,2001-10-10,1.29,68,0,0,0,3,4,14,6,71,35,32,303,63,13,0,10,20,3,6,80,0,4,4.06,3.89,1.17,102.6,104.4,1.29,롯,10700
1995-02-24장현식2022,2022,장현식,1995-02-24,1.27,54,0,0,0,2,3,1,19,52,21,19,233,54,11,2,4,26,3,1,40,0,5,3.29,4.18,1.54,124,97.6,1.27,K,20000
2001-04-07김태경2022,2022,김태경,2001-04-07,1.26,16,0,0,7,3,2,0,1,44.1,16,16,194,36,6,0,4,21,0,5,31,0,2,3.25,4.87,1.29,125.4,84.3,1.26,N,3300
2002-06-16이의리2022,2022,이의리,2002-06-16,1.26,29,0,0,28,10,10,0,0,154,79,66,671,128,26,4,18,74,0,9,161,0,7,3.86,4.38,1.31,105.7,93.7,1.26,K,9000
1991-11-09문성현2022,2022,문성현,1991-11-09,1.23,45,0,0,0,0,1,13,9,41.1,16,15,168,34,5,0,3,14,0,1,32,0,2,3.27,3.82,1.16,122.5,103.3,1.23,키,8800
1997-01-07최원태2022,2022,최원태,1997-01-07,1.2,26,0,0,20,7,5,0,0,105.2,50,44,446,94,25,0,5,40,0,5,63,0,5,3.75,4.04,1.27,106.7,98.8,1.2,키,15000
1992-03-02김태훈2022,2022,김태훈,1992-03-02,1.19,43,0,0,0,3,2,9,10,43,18,15,188,40,7,0,3,20,2,2,34,0,2,3.14,4.06,1.4,127.4,97.5,1.19,키,17367
1997-03-26이정용2022,2022,이정용,1997-03-26,1.16,65,0,0,0,4,4,1,22,59.1,26,21,250,52,12,1,3,18,3,2,40,0,3,3.19,3.51,1.18,124.8,114.4,1.16,L,5000
1995-05-31주권2022,2022,주권,1995-05-31,1.14,58,0,0,0,3,3,1,15,50.2,22,22,203,58,7,1,3,8,0,0,31,0,0,3.91,3.36,1.3,105.4,121.5,1.14,K,29500
1992-09-29홍건희2022,2022,홍건희,1992-09-29,1.09,58,0,0,0,2,9,18,9,62,30,24,265,58,9,0,5,21,3,2,60,0,4,3.48,3.42,1.27,114.2,116,1.09,두,25000
1994-06-03브랜든2022,2022,브랜든,1994-06-03,1.07,11,0,0,11,5,3,0,0,65,29,26,276,56,10,0,5,24,0,1,40,1,2,3.6,4.26,1.23,110.5,93.5,1.07,두,17367
1985-01-21우규민2022,2022,우규민,1985-01-21,1.07,60,0,0,0,4,3,1,16,47,21,17,201,55,11,0,3,6,2,4,31,1,0,3.26,3.36,1.3,128.2,122.7,1.07,삼,20000
1992-09-06파슨스2022,2022,파슨스,1992-09-06,1.04,8,0,0,8,1,2,0,0,43,19,17,182,34,4,2,4,21,0,1,43,0,8,3.56,4.08,1.28,114.5,100.7,1.04,N,44000
1999-05-15윤산흠2022,2022,윤산흠,1999-05-15,1.03,37,0,0,0,1,1,0,3,33.2,12,10,155,23,7,0,1,30,4,2,46,0,6,2.67,3.49,1.57,151.4,117,1.03,한,3100
1993-11-28라미레즈2022,2022,라미레즈,1993-11-28,1.02,13,0,0,13,2,6,0,0,65.1,33,30,285,52,6,0,4,37,0,7,47,1,0,4.13,4.72,1.36,98,86.4,1.02,한,17367
1989-11-21스탁2022,2022,스탁,1989-11-21,1,29,0,0,29,9,10,0,0,165,87,65,722,161,24,2,9,83,0,10,138,0,12,3.55,4.07,1.48,112.2,98.7,1,두,17367
1996-04-18전상현2022,2022,전상현,1996-04-18,1,50,0,0,0,5,5,2,16,46.1,20,17,195,42,10,0,2,16,2,0,53,0,2,3.3,2.52,1.25,123.5,162,1,K,11000
1987-04-04데스파이네2022,2022,데스파이네,1987-04-04,0.99,30,0,0,29,8,12,0,0,163,94,82,725,198,27,0,14,48,2,9,123,1,7,4.53,3.96,1.51,90.9,102.9,0.99,K,70000
2003-10-11박영현2022,2022,박영현,2003-10-11,0.97,52,0,0,0,0,1,0,2,51.2,23,21,219,46,8,0,5,20,1,0,55,0,3,3.66,3.57,1.28,112.6,114.3,0.97,K,17367
1998-11-23이채호2022,2022,이채호,1998-11-23,0.96,38,0,0,0,5,0,0,3,36.2,13,12,156,28,11,0,0,13,2,6,32,0,2,2.95,2.98,1.12,139.8,135.9,0.96,K,3000
1989-10-11최성훈2022,2022,최성훈,1989-10-11,0.89,45,0,0,0,0,0,0,6,33.1,10,8,139,23,4,2,1,13,2,3,22,0,2,2.16,3.67,1.08,184,110.4,0.89,L,10500
1998-12-06장지훈2022,2022,장지훈,1998-12-06,0.86,40,0,0,0,2,0,0,6,55,26,26,231,56,8,2,6,11,2,3,33,0,4,4.25,4.21,1.22,97.8,99.4,0.86,S,10500
1998-07-11김도규2022,2022,김도규,1998-07-11,0.86,55,0,0,0,4,4,3,8,51,26,21,218,48,8,1,2,19,2,4,45,0,3,3.71,3.32,1.31,112.3,123.2,0.86,롯,5700
1994-02-18심재민2022,2022,심재민,1994-02-18,0.86,44,0,0,1,4,1,0,6,43.1,19,18,184,41,6,2,4,16,3,2,21,0,0,3.74,4.61,1.32,110.1,88.4,0.86,K,8200
1997-04-03강재민2022,2022,강재민,1997-04-03,0.83,56,0,0,0,4,7,7,7,51.1,26,24,232,44,5,1,7,29,8,4,39,0,1,4.21,5.05,1.42,96.2,81,0.83,한,15000
1996-09-29배제성2022,2022,배제성,1996-09-29,0.8,24,0,0,18,3,9,0,0,107,56,50,458,103,15,2,8,46,0,1,89,0,8,4.21,3.96,1.39,97.9,102.7,0.8,K,27000
1989-02-24고영창2022,2022,고영창,1989-02-24,0.8,27,0,0,0,0,1,0,0,24,5,5,104,24,3,0,2,10,0,3,9,0,0,1.88,5.3,1.42,217.4,77.3,0.8,K,4200
1993-06-14김원중2022,2022,김원중,1993-06-14,0.79,43,0,0,0,2,3,16,2,43,21,19,187,40,10,1,4,16,3,0,60,0,3,3.98,2.66,1.3,104.7,153.2,0.79,롯,28000
1994-11-24배재준2022,2022,배재준,1994-11-24,0.72,17,0,0,5,0,1,0,0,31.1,11,8,129,22,4,2,0,15,0,4,23,0,0,2.3,3.69,1.18,173,110.8,0.72,L,5000
1999-06-11최민준2022,2022,최민준,1999-06-11,0.72,51,0,0,1,5,4,0,5,68.1,37,30,288,51,8,1,10,34,2,2,48,0,7,3.95,5.33,1.24,105.3,78.7,0.72,S,6500
