,YYYY,team,name,birth,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA,salary,salary_log
1058,2018,EAGLES,송창식,1985-03-25,0.18,12,0,0,0,1,0,0,1,12.2,7,7,58,15,4,0,2,4,0,1,8,0.0,3.0,4.97,5.81,1.5,106.5,91.8,0.0,24000.0,10.085809109330082
1059,2018,LIONS,장원삼,1983-06-09,0.18,8,0,0,8,3,1,0,0,38.0,27,26,173,47,13,1,4,13,0,1,27,0.0,1.0,6.16,4.89,1.58,86.1,107.2,-0.43,20000.0,9.903487552536127
1060,2018,EAGLES,윤규진,1984-07-28,0.18,18,0,0,17,2,6,0,0,84.0,63,55,381,99,22,2,14,30,0,6,81,0.0,3.0,5.89,5.36,1.54,89.9,100.0,-1.53,21000.0,9.95227771670556
1061,2018,TIGERS,고창성,1984-12-21,0.17,42,0,0,0,2,0,0,5,37.2,29,28,183,57,7,0,7,11,1,5,23,0.0,1.0,6.69,6.22,1.81,79.2,83.3,-0.93,6200.0,8.732304571033183
1062,2018,EAGLES,김종수,1994-06-03,0.17,3,0,0,0,0,0,0,0,5.0,1,1,18,3,0,0,1,0,0,0,1,0.0,0.0,1.8,6.03,0.6,294.4,88.3,-0.02,2700.0,7.90100705199242
1063,2018,TIGERS,엄상백,1996-10-04,0.17,55,0,0,0,1,8,2,12,46.1,33,28,211,51,9,1,4,17,5,8,44,0.0,3.0,5.44,4.35,1.47,97.4,119.7,-1.17,7600.0,8.935903526274423
1064,2018,EAGLES,임준섭,1989-07-16,0.16,10,0,0,0,1,0,0,0,8.1,4,4,34,8,2,0,1,6,0,1,6,0.0,0.0,4.32,6.47,1.68,122.7,82.2,0.0,6000.0,8.699514748210191
1065,2018,GIANTS,정성종,1995-11-16,0.16,10,0,0,0,0,1,0,0,19.0,13,13,85,19,3,0,2,8,0,1,12,0.0,2.0,6.16,5.36,1.42,84.7,97.4,-0.47,2700.0,7.90100705199242
1066,2018,TIGERS,배우열,1986-05-19,0.15,5,0,0,0,0,0,0,0,5.2,2,1,28,7,1,0,0,3,0,0,9,0.0,0.0,1.59,2.25,1.77,333.6,234.8,0.0,4700.0,8.45531778769815
1067,2018,DYNOS,이민호,1993-08-11,0.15,50,0,0,0,5,4,14,0,50.0,34,26,224,52,9,0,8,19,1,3,42,1.0,2.0,4.68,5.49,1.42,110.9,95.8,-1.93,18800.0,9.84161214881804
1068,2018,TIGERS,박준표,1992-06-26,0.14,1,0,0,0,0,0,0,0,2.0,0,0,8,0,0,0,0,2,0,0,2,0.0,0.0,0.0,4.83,1.0,99.11162790697675,106.8,0.1,4500.0,8.411832675758411
1069,2018,DYNOS,정수민,1990-04-01,0.14,25,0,0,7,2,5,0,1,58.0,43,39,278,69,8,2,10,33,0,3,38,0.0,7.0,6.05,6.63,1.76,85.8,79.5,-1.15,4200.0,8.34283980427146
1070,2018,GIANTS,배장호,1987-06-25,0.14,25,0,0,0,1,1,0,0,24.1,18,16,112,29,9,1,3,10,2,2,13,0.0,0.0,5.92,5.6,1.6,88.1,93.1,-1.04,13000.0,9.472704636443673
1071,2018,HEROS,오주원,1985-03-31,0.13,61,0,0,0,3,6,1,15,52.1,37,36,226,61,11,0,8,13,3,1,36,0.0,1.0,6.19,5.08,1.41,83.2,100.3,-1.21,15000.0,9.615805480084347
1072,2018,WYVERNS,정동윤,1997-10-22,0.12,2,0,0,0,0,0,0,0,2.2,1,1,11,3,0,0,1,1,0,0,3,0.0,0.0,3.38,7.58,1.5,155.8,70.9,-0.09,2700.0,7.90100705199242
1073,2018,WYVERNS,서진용,1992-10-02,0.11,48,0,0,0,3,2,1,12,50.0,36,34,225,52,8,2,14,23,3,2,58,0.0,4.0,6.12,6.47,1.5,85.9,82.9,-0.01,6000.0,8.699514748210191
1074,2018,TIGERS,배제성,1996-09-29,0.11,3,0,0,0,0,0,0,0,4.0,1,0,17,3,2,0,0,1,0,0,2,0.0,0.0,0.0,3.58,1.0,99.11162790697675,145.5,0.0,3000.0,8.006367567650246
1075,2018,DYNOS,김재균,1999-01-17,0.11,4,0,0,1,0,0,0,0,5.2,3,2,29,3,0,1,0,9,0,0,4,0.0,0.0,3.18,7.19,2.12,163.4,73.2,-0.18,2700.0,7.90100705199242
1076,2018,TWINS,전인환,1990-06-04,0.1,5,0,0,0,0,0,0,0,5.2,3,3,25,7,1,0,0,3,0,0,4,0.0,0.0,4.76,4.01,1.77,105.9,128.7,0.0,2700.0,7.90100705199242
1077,2018,DYNOS,김건태,1991-10-02,0.06,21,0,0,9,2,3,0,0,53.0,38,32,247,60,11,1,7,24,0,7,39,1.0,3.0,5.43,5.83,1.59,95.5,90.1,-0.73,4500.0,8.411832675758411
1078,2018,TIGERS,정용운,1990-07-06,0.06,3,0,0,3,1,0,0,0,10.0,7,7,45,10,0,0,1,8,0,0,5,0.0,1.0,6.3,6.53,1.8,81.5,78.9,-0.18,7500.0,8.922658299524402
1079,2018,TWINS,윤지웅,1988-03-11,0.06,10,0,0,0,0,0,0,0,6.1,4,3,33,9,2,0,0,3,0,3,4,0.0,0.0,4.26,5.41,1.9,118.3,95.4,-0.23,5800.0,8.66561319653451
1080,2018,GIANTS,이명우,1982-06-03,0.05,59,0,0,1,0,1,0,2,44.0,36,26,200,59,15,0,1,9,1,0,25,0.0,3.0,5.32,3.54,1.55,98.1,147.4,-0.9,11000.0,9.305650551780507
1081,2018,TIGERS,전상현,1996-04-18,0.05,5,0,0,2,0,0,0,0,10.1,7,7,55,19,4,0,1,5,0,0,7,0.0,0.0,6.1,5.19,2.32,84.2,99.5,-0.22,2700.0,7.90100705199242
1082,2018,TIGERS,심동섭,1991-09-20,0.04,7,0,0,0,0,0,0,1,5.2,4,4,27,7,4,0,0,3,0,0,5,0.0,0.0,6.35,3.66,1.77,80.8,141.6,-0.48,13000.0,9.472704636443673
1083,2018,HEROS,문성현,1991-11-09,0.04,1,0,0,0,0,0,0,0,1.0,0,0,5,1,0,0,0,1,0,0,1,0.0,0.0,0.0,4.83,2.0,92.07142857142857,107.6,0.0,8800.0,9.082507000466299
1084,2018,BEARS,강동연,1992-12-18,0.04,8,0,0,0,1,0,0,0,11.2,8,7,49,10,2,0,2,5,0,0,5,0.0,0.0,5.4,6.49,1.29,93.6,77.2,-0.28,2800.0,7.937374696163295
1085,2018,LIONS,장지훈,1997-03-31,0.04,1,0,0,0,0,0,0,0,1.0,0,0,4,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1.83,1.0,90.48636363636363,278.9,0.0,2800.0,7.937374696163295
1086,2018,TWINS,임정우,1991-04-02,0.04,2,0,0,0,0,0,0,0,0.2,0,0,5,1,1,0,0,2,0,0,1,0.0,0.0,0.0,9.83,4.5,92.01739130434783,52.0,-0.02,14000.0,9.546812608597396
1087,2018,DYNOS,민태호,1989-09-12,0.04,8,0,0,0,1,0,0,0,9.2,7,6,42,11,3,0,1,4,0,1,4,0.0,2.0,5.59,5.9,1.55,92.9,89.0,0.08,4000.0,8.294049640102028
1088,2018,HEROS,박정준,1992-03-22,0.03,2,0,0,0,0,0,0,0,2.0,1,0,10,0,0,0,0,1,0,2,2,1.0,0.0,0.0,6.33,0.5,92.07142857142857,81.6,-0.01,2700.0,7.90100705199242
1089,2018,DYNOS,심규범,1991-09-04,0.03,1,0,0,0,0,0,0,0,0.2,0,0,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,3.83,1.5,90.84761904761905,135.5,0.0,2400.0,7.783224016336037
1090,2018,TIGERS,윤석민,1986-07-24,0.03,28,0,0,3,0,8,11,0,40.0,32,30,182,55,13,0,9,10,2,0,29,0.0,5.0,6.75,5.91,1.63,76.0,87.2,-2.9,125000.0,11.736069016284437
1091,2018,TIGERS,박경태,1987-09-02,0.02,4,0,0,0,0,0,0,0,6.1,5,4,29,7,2,0,0,2,0,1,6,0.0,1.0,5.68,3.36,1.42,90.3,154.3,0.02,4000.0,8.294049640102028
1092,2018,EAGLES,김진욱,2000-01-13,0.02,3,0,0,1,0,0,0,0,5.2,4,4,30,6,0,0,0,3,0,3,4,0.0,0.0,6.35,5.6,1.59,83.4,94.0,-0.04,2700.0,7.90100705199242
1093,2018,GIANTS,김원중,1993-06-14,0.02,30,0,0,30,8,7,0,0,145.1,115,112,681,173,37,2,28,77,1,11,137,0.0,7.0,6.94,6.25,1.72,75.2,83.7,-2.69,6300.0,8.748304912379623
1094,2018,DYNOS,이우석,1996-04-16,0.02,1,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,1,0.0,1.0,0.0,6.83,3.0,90.84761904761905,90.94545454545454,0.01,2800.0,7.937374696163295
1095,2018,TWINS,성동현,1999-05-18,0.02,1,0,0,0,1,0,0,0,0.1,0,0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,3.83,3.0,92.01739130434783,135.5,0.01,2700.0,7.90100705199242
1096,2018,EAGLES,강승현,1985-10-06,0.02,2,0,0,0,0,0,0,0,1.2,1,1,8,3,0,0,1,0,0,0,2,0.0,2.0,5.4,9.23,1.8,98.1,59.3,0.0,2900.0,7.9724660159745655
1097,2018,TWINS,신정락,1987-05-13,0.01,49,0,0,1,3,7,0,5,50.2,37,33,227,59,8,0,5,17,0,6,56,0.0,3.0,5.86,4.27,1.5,86.1,117.5,-1.14,10500.0,9.259130536145614
1098,2018,WYVERNS,임준혁,1984-10-09,0.01,6,0,0,0,0,0,0,0,7.1,6,6,35,12,6,0,0,3,0,0,2,0.0,1.0,7.36,4.52,2.05,71.4,114.6,-0.08,10000.0,9.210340371976184
1099,2018,BEARS,한주성,1995-02-26,0.01,3,0,0,0,0,0,0,0,4.0,3,3,22,8,1,0,0,1,0,1,1,0.0,0.0,6.75,4.83,2.25,74.9,107.3,-0.1,2700.0,7.90100705199242
1100,2018,TWINS,김태형,1998-09-07,0.01,2,0,0,0,0,0,0,0,1.2,1,1,8,2,0,0,1,1,0,0,1,0.0,0.0,5.4,12.23,1.8,93.4,39.7,-0.07,2700.0,7.90100705199242
1101,2018,WYVERNS,봉민호,1996-06-26,0.01,1,0,0,0,0,0,0,0,1.1,1,1,5,1,0,0,1,0,0,0,2,0.0,0.0,6.75,10.58,0.75,77.9,51.7,-0.02,2700.0,7.90100705199242
1102,2018,TIGERS,고영창,1989-02-24,0.0,2,0,0,0,0,0,0,0,0.0,6,6,6,4,2,0,0,1,0,1,0,0.0,0.0,6.029333333333333,5.389555555555556,1.6466666666666665,99.11162790697675,103.30666666666667,-0.24,2800.0,7.937374696163295
1103,2018,DYNOS,유원상,1986-06-17,0.0,41,0,0,0,1,4,0,5,47.1,37,34,225,63,17,1,5,17,1,5,30,0.0,5.0,6.46,5.27,1.69,80.3,99.7,-2.03,6000.0,8.699514748210191
1104,2018,TIGERS,김민수,1992-07-24,0.0,2,0,0,0,0,0,0,0,1.0,1,1,4,1,0,0,0,1,0,0,1,0.0,0.0,9.0,4.83,2.0,58.9,108.2,-0.06,3200.0,8.070906088787819
1105,2018,TWINS,고우석,1998-08-06,-0.01,56,0,0,0,3,5,0,3,67.0,51,44,312,69,12,2,10,37,0,5,44,1.0,2.0,5.91,6.34,1.58,85.3,79.0,-2.2,4000.0,8.294049640102028
1106,2018,BEARS,유재유,1997-03-03,-0.02,5,0,0,1,0,1,0,0,6.1,5,5,34,11,2,0,1,3,0,3,5,0.0,2.0,7.11,7.15,2.21,71.1,70.5,-0.3,3200.0,8.070906088787819
1107,2018,LIONS,황수범,1986-11-17,-0.03,2,0,0,0,0,0,0,0,2.1,3,3,15,3,1,0,0,6,0,0,2,0.0,0.0,11.57,9.83,3.86,45.8,52.3,0.0,2700.0,7.90100705199242
1108,2018,LIONS,안성무,1990-12-14,-0.03,2,0,0,0,0,0,0,0,2.1,3,3,11,3,0,0,2,1,0,0,5,0.0,0.0,11.57,11.98,1.71,45.8,44.8,0.0,2800.0,7.937374696163295
1109,2018,EAGLES,배영수,1981-05-04,-0.03,11,0,0,11,2,3,0,0,55.2,42,41,251,69,16,4,6,15,1,6,47,1.0,0.0,6.63,4.62,1.51,79.9,115.2,-0.61,50000.0,10.819778284410283
1110,2018,BEARS,박성모,1995-02-22,-0.04,2,0,0,0,0,1,0,0,2.0,2,2,11,4,0,0,1,0,0,1,1,0.0,0.0,9.0,10.83,2.0,56.2,45.2,-0.22,2700.0,7.90100705199242
1111,2018,GIANTS,조무근,1991-09-26,-0.04,2,0,0,0,1,0,0,0,0.2,1,1,6,2,1,0,0,1,0,2,1,0.0,0.0,13.5,14.33,4.5,38.6,35.4,0.02,5700.0,8.648221453822641
1112,2018,WYVERNS,정영일,1988-11-16,-0.04,51,0,0,0,3,0,0,13,44.0,33,26,205,48,10,0,7,21,1,5,33,0.0,4.0,5.32,6.11,1.57,98.9,86.6,-0.41,3000.0,8.006367567650246
1113,2018,LIONS,한기주,1987-04-29,-0.05,33,0,0,1,1,4,0,3,39.0,32,29,183,54,12,1,8,12,0,5,30,1.0,1.0,6.69,6.27,1.69,79.3,84.2,-1.22,6000.0,8.699514748210191
1114,2018,LIONS,김용하,1999-07-27,-0.06,4,0,0,0,0,0,0,0,3.0,4,3,19,2,0,0,0,4,0,3,4,0.0,0.0,9.0,8.17,2.0,58.9,63.0,0.01,2700.0,7.90100705199242
1115,2018,TIGERS,신병률,1996-01-30,-0.06,21,0,0,1,0,0,1,2,25.2,22,20,120,35,10,1,6,7,0,3,14,0.0,1.0,7.01,6.95,1.64,75.6,74.5,-0.8,2700.0,7.90100705199242
1116,2018,WYVERNS,조성훈,1999-03-22,-0.06,1,0,0,0,0,0,0,0,0.2,2,2,4,3,1,0,0,0,0,0,0,0.0,1.0,27.0,3.83,4.5,19.5,135.5,-0.05,2700.0,7.90100705199242
1117,2018,GIANTS,정태승,1988-03-17,-0.07,3,0,0,0,0,0,0,0,2.2,4,2,16,4,1,0,0,3,0,0,3,0.0,0.0,6.75,4.96,2.63,77.3,105.4,-0.02,2700.0,7.90100705199242
1118,2018,BEARS,김민규,1999-05-07,-0.07,1,0,0,0,0,0,0,0,0.1,2,2,4,1,0,0,0,2,0,0,0,0.0,0.0,54.0,21.83,9.0,9.4,23.5,-0.01,2700.0,7.90100705199242
1119,2018,LIONS,이승현,1991-11-20,-0.08,19,0,0,0,1,1,0,2,17.0,15,15,82,23,3,0,4,7,0,2,14,0.0,2.0,7.94,6.83,1.77,66.8,77.3,-0.28,7000.0,8.85366542803745
1120,2018,EAGLES,이동걸,1983-08-12,-0.08,1,0,0,0,0,0,0,0,2.0,4,4,11,5,2,0,1,0,0,0,2,0.0,0.0,18.0,8.33,2.5,29.4,65.4,0.0,5000.0,8.517193191416238
1121,2018,HEROS,김성민,1994-04-26,-0.08,46,0,0,1,2,1,0,5,48.0,38,33,226,61,11,1,6,21,2,3,45,0.0,4.0,6.19,4.96,1.71,83.3,103.0,0.18,5500.0,8.612503371220562
1122,2018,DYNOS,임창민,1985-08-25,-0.09,8,0,0,0,0,1,3,0,7.0,6,5,33,8,4,0,2,2,1,0,9,0.0,0.0,6.43,5.4,1.43,80.7,98.1,-1.14,25000.0,10.126631103850338
1123,2018,WYVERNS,박민호,1992-02-25,-0.09,3,0,0,0,0,0,0,0,2.1,4,4,12,4,1,0,1,1,0,1,0,0.0,0.0,15.43,11.98,2.14,34.1,44.4,-0.01,4000.0,8.294049640102028
1124,2018,HEROS,조성운,1989-10-02,-0.09,25,0,0,0,0,0,0,0,26.2,24,22,128,35,6,1,6,13,0,0,25,0.0,3.0,7.43,6.35,1.8,69.4,80.0,-0.61,2700.0,7.90100705199242
1125,2018,GIANTS,홍성민,1989-07-15,-0.09,4,0,0,0,0,0,0,0,3.2,5,5,18,6,0,1,1,1,0,0,3,0.0,0.0,12.27,6.56,1.91,42.5,79.9,-0.06,12000.0,9.392661928770137
1126,2018,GIANTS,김대우,1984-07-26,-0.1,5,0,0,0,0,0,0,0,3.1,5,5,19,8,2,0,2,1,0,0,2,0.0,1.0,13.5,11.33,2.7,38.6,46.3,-0.09,2900.0,7.9724660159745655
1127,2018,LIONS,박근홍,1985-08-22,-0.1,22,0,0,0,2,0,0,0,23.0,21,19,117,28,4,0,3,12,0,6,27,0.0,1.0,7.43,5.53,1.74,71.3,94.5,-0.6,8000.0,8.987196820661973
1128,2018,HEROS,김정인,1996-06-03,-0.11,2,0,0,2,0,1,0,0,7.1,7,7,39,14,2,0,1,3,0,1,4,0.0,0.0,8.59,6.15,2.32,60.0,83.2,-0.31,3200.0,8.070906088787819
1129,2018,DYNOS,강윤구,1990-07-10,-0.11,69,0,0,0,7,5,1,17,54.2,41,37,243,54,10,1,10,26,0,1,65,0.0,4.0,6.09,5.32,1.46,85.2,98.9,-0.64,8500.0,9.047821442478408
1130,2018,EAGLES,김민우,1995-07-25,-0.12,23,0,0,20,5,9,0,0,99.1,79,72,468,133,28,1,19,41,0,8,73,1.0,5.0,6.52,6.33,1.75,81.2,84.5,-1.78,3600.0,8.1886891244442
1131,2018,LIONS,김기태,1987-05-11,-0.12,1,0,0,0,0,0,0,0,1.2,5,5,10,4,0,0,3,0,0,1,2,0.0,0.0,27.0,26.63,2.4,19.6,20.3,-0.01,4000.0,8.294049640102028
1132,2018,HEROS,서의태,1997-09-05,-0.12,1,0,0,0,0,0,0,0,0.2,4,4,6,1,0,0,0,2,0,1,1,0.0,1.0,54.0,14.33,4.5,9.5,36.2,0.0,2700.0,7.90100705199242
1133,2018,TWINS,김태형,1993-07-07,-0.13,1,0,0,0,0,0,0,0,1.0,4,4,8,2,1,0,0,4,0,0,0,0.0,1.0,36.0,15.83,6.0,14.0,32.4,-0.01,2700.0,7.90100705199242
1134,2018,LIONS,김시현,1998-09-26,-0.13,4,0,0,0,0,0,0,0,5.0,7,7,29,10,1,0,2,2,0,2,5,0.0,0.0,12.6,9.43,2.4,42.1,56.4,0.03,3300.0,8.101677747454572
1135,2018,WYVERNS,김택형,1996-10-10,-0.13,14,0,0,0,1,2,0,2,11.2,10,10,52,9,0,0,1,10,0,0,11,0.0,2.0,7.71,5.63,1.63,68.2,92.7,-0.2,4000.0,8.294049640102028
1136,2018,TIGERS,하준영,1999-09-06,-0.13,15,0,0,0,0,0,0,0,14.2,15,15,67,16,0,0,3,8,0,1,12,0.0,3.0,9.2,6.7,1.64,55.8,76.9,0.06,2700.0,7.90100705199242
1137,2018,EAGLES,김경태,1991-02-28,-0.13,3,0,0,0,0,0,0,0,2.2,5,5,17,4,0,0,2,5,0,0,2,0.0,2.0,16.88,17.71,3.38,31.4,30.4,-0.04,4000.0,8.294049640102028
1138,2018,EAGLES,김진영,1992-04-16,-0.13,4,0,0,2,0,0,0,0,11.1,10,10,49,13,0,0,1,4,0,0,9,0.0,0.0,7.94,4.45,1.5,66.7,119.4,-0.19,3000.0,8.006367567650246
1139,2018,GIANTS,고효준,1983-02-08,-0.14,43,0,0,0,2,3,0,7,32.1,27,25,153,33,8,1,3,23,0,0,39,0.0,5.0,6.96,4.76,1.73,75.0,110.1,-0.59,10000.0,9.210340371976184
1140,2018,WYVERNS,최민준,1999-06-11,-0.16,2,0,0,0,0,0,0,0,5.0,9,8,28,11,1,0,5,0,0,0,3,0.0,0.0,14.4,15.63,2.2,36.5,34.7,0.01,2700.0,7.90100705199242
1141,2018,HEROS,이영준,1991-10-10,-0.17,2,0,0,0,0,0,0,0,2.0,5,5,15,6,3,0,0,3,0,0,2,0.0,0.0,22.5,6.33,4.5,22.9,82.2,-0.1,2900.0,7.9724660159745655
1142,2018,TWINS,손주영,1998-12-02,-0.17,4,0,0,3,0,2,0,0,11.2,11,11,62,13,3,0,0,14,0,2,7,0.0,1.0,8.49,6.75,2.31,59.4,76.2,-0.33,3000.0,8.006367567650246
1143,2018,TIGERS,김용주,1991-10-23,-0.18,1,0,0,1,0,0,0,0,2.0,4,4,13,5,0,0,1,2,0,0,2,0.0,0.0,18.0,11.33,3.5,29.4,45.8,-0.35,3300.0,8.101677747454572
1144,2018,LIONS,최지광,1998-03-13,-0.18,6,0,0,0,0,0,0,0,8.2,12,11,45,11,4,0,0,7,0,0,7,1.0,1.0,11.42,4.64,2.08,46.4,110.8,-0.04,3100.0,8.039157390473237
1145,2018,WYVERNS,강지광,1990-10-23,-0.19,4,0,0,0,0,0,0,0,3.0,7,7,21,8,2,0,1,4,0,0,3,0.0,0.0,21.0,10.17,4.0,25.0,52.0,-0.05,3000.0,8.006367567650246
1146,2018,EAGLES,심수창,1981-02-09,-0.2,3,0,0,0,0,0,0,0,2.1,4,4,13,7,0,0,2,0,0,0,2,0.0,0.0,15.43,13.26,3.0,34.3,41.2,-0.46,20000.0,9.903487552536127
1147,2018,BEARS,장민익,1991-02-05,-0.22,3,0,0,0,0,0,0,0,2.0,6,6,14,5,0,0,3,2,0,1,2,0.0,0.0,27.0,25.83,3.5,18.7,18.7,-0.08,2700.0,7.90100705199242
1148,2018,DYNOS,장현식,1995-02-24,-0.22,21,0,0,0,3,2,2,1,26.2,22,22,126,31,5,0,7,17,1,0,24,0.0,3.0,7.43,7.25,1.8,69.9,72.9,-0.87,6400.0,8.764053269347762
1149,2018,TIGERS,홍건희,1992-09-29,-0.23,11,0,0,1,0,1,0,0,16.2,20,19,88,32,8,1,4,7,1,1,13,0.0,0.0,10.26,6.65,2.34,50.0,77.4,-0.3,8000.0,8.987196820661973
1150,2018,TIGERS,김세현,1987-08-07,-0.23,40,0,0,0,1,6,4,0,40.0,32,30,191,56,13,2,4,17,4,2,32,0.0,1.0,6.75,4.66,1.83,76.0,110.9,-2.12,29000.0,10.275051108968611
1151,2018,TWINS,문광은,1987-11-09,-0.24,6,0,0,0,0,1,0,0,6.2,9,9,35,11,1,0,3,5,0,0,5,0.0,0.0,12.15,10.43,2.4,41.5,46.9,0.03,4500.0,8.411832675758411
1152,2018,TIGERS,김유신,1999-06-14,-0.24,10,0,0,2,0,0,0,0,13.0,14,14,57,13,2,1,0,6,0,1,6,0.0,0.0,9.69,4.53,1.46,53.0,114.3,-0.46,2700.0,7.90100705199242
1153,2018,BEARS,변진수,1993-04-01,-0.24,10,0,0,0,0,0,0,0,10.2,12,12,52,16,5,0,2,2,0,4,8,1.0,0.0,10.13,6.46,1.69,49.9,77.5,-0.34,6000.0,8.699514748210191
1154,2018,DYNOS,노성호,1989-10-22,-0.24,20,0,0,4,1,2,0,0,32.2,29,26,158,35,7,1,6,29,1,1,36,0.0,7.0,7.16,6.68,1.96,72.5,78.8,-1.11,4500.0,8.411832675758411
1155,2018,DYNOS,김진성,1985-03-07,-0.26,50,0,0,0,3,2,0,5,45.1,38,36,207,56,9,4,13,19,1,2,38,1.0,3.0,7.15,7.21,1.65,72.6,73.3,-0.76,23000.0,10.043249494911286
1156,2018,TWINS,이우찬,1992-08-04,-0.27,3,0,0,0,0,0,0,0,0.2,4,4,9,3,2,0,0,3,0,1,0,0.0,1.0,54.0,21.83,9.0,9.3,23.5,-0.16,3000.0,8.006367567650246
1157,2018,DYNOS,윤강민,1990-10-08,-0.28,6,0,0,0,0,0,0,0,5.2,11,11,36,14,3,0,1,5,0,2,4,0.0,1.0,17.47,8.42,3.35,29.7,62.6,-0.09,2700.0,7.90100705199242
1158,2018,BEARS,허준혁,1990-09-30,-0.28,1,0,0,1,0,1,0,0,1.2,5,5,12,4,1,0,0,3,0,0,1,0.0,0.0,27.0,8.03,4.2,18.7,64.1,-0.3,7500.0,8.922658299524402
1159,2018,WYVERNS,김주한,1993-02-03,-0.32,7,0,0,0,1,0,0,1,6.0,10,9,34,9,2,0,2,6,0,0,5,0.0,0.0,13.5,9.5,2.5,38.9,55.8,-0.01,9000.0,9.104979856318357
1160,2018,HEROS,하영민,1995-05-07,-0.32,9,0,0,1,0,2,0,0,16.1,18,14,89,30,3,0,3,7,0,1,10,0.0,0.0,7.71,6.47,2.27,66.8,78.9,-0.62,5500.0,8.612503371220562
1161,2018,DYNOS,최금강,1989-04-26,-0.33,19,0,0,4,0,1,0,1,37.1,36,35,183,51,10,0,8,22,0,2,18,1.0,3.0,8.44,7.58,1.96,61.5,69.6,-0.79,12500.0,9.433483923290392
1162,2018,HEROS,안우진,1999-08-30,-0.33,20,0,0,5,2,4,0,1,41.1,35,33,198,46,5,0,6,28,0,3,46,2.0,5.0,7.19,5.74,1.79,71.7,88.9,-1.53,2700.0,7.90100705199242
1163,2018,GIANTS,박진형,1994-06-10,-0.33,13,0,0,0,3,2,0,1,13.0,12,9,69,23,3,3,1,8,0,1,11,0.0,0.0,6.23,5.22,2.39,83.7,100.0,-1.4,10500.0,9.259130536145614
1164,2018,TIGERS,이민우,1993-02-09,-0.36,30,0,0,2,2,3,0,4,37.2,34,30,188,52,6,2,4,23,0,5,28,0.0,2.0,7.17,5.96,1.99,71.6,86.6,-1.06,3500.0,8.160518247477505
1165,2018,GIANTS,박시영,1989-03-10,-0.36,21,0,0,1,0,0,0,0,26.1,27,25,129,35,6,1,6,14,0,1,19,0.0,5.0,8.54,7.06,1.86,61.0,74.1,-0.35,6300.0,8.748304912379623
1166,2018,HEROS,신재영,1989-11-18,-0.36,26,0,0,21,8,9,0,1,101.1,80,76,452,133,27,2,31,23,2,8,53,0.0,0.0,6.75,7.62,1.54,76.3,66.4,-2.3,14000.0,9.546812608597396
1167,2018,TIGERS,박정수,1996-01-29,-0.43,11,0,0,0,0,0,0,0,13.1,18,17,66,17,4,2,2,5,0,3,16,0.0,0.0,11.48,5.18,1.65,44.7,99.5,0.08,3300.0,8.101677747454572
1168,2018,LIONS,김대우,1988-11-21,-0.43,8,0,0,7,2,2,0,0,36.1,34,32,176,53,12,2,7,18,0,3,15,0.0,1.0,7.93,7.25,1.95,66.9,72.7,-1.1,12000.0,9.392661928770137
1169,2018,BEARS,최대성,1985-05-17,-0.44,8,0,0,0,0,0,0,0,10.0,13,13,52,15,3,0,3,8,1,0,10,0.0,1.0,11.7,7.83,2.3,43.2,63.1,-0.1,3500.0,8.160518247477505
1170,2018,GIANTS,조정훈,1985-05-03,-0.44,7,0,0,0,0,0,0,0,4.1,13,8,28,6,0,0,0,4,0,2,5,0.0,1.0,16.62,5.68,2.31,31.4,91.0,-0.04,12500.0,9.433483923290392
1171,2018,WYVERNS,백인식,1987-11-19,-0.44,18,0,0,0,1,2,0,1,14.1,15,15,72,17,3,1,4,9,1,3,14,0.0,0.0,9.42,7.81,1.81,55.8,68.3,-1.1,4000.0,8.294049640102028
1172,2018,TIGERS,윤근영,1986-05-07,-0.46,17,0,0,0,1,0,0,0,16.2,19,18,86,26,5,0,3,10,1,0,17,0.0,0.0,9.72,5.75,2.16,54.5,90.6,-0.26,4200.0,8.34283980427146
1173,2018,TWINS,이동현,1983-01-12,-0.47,36,0,0,0,2,1,0,4,36.1,35,32,167,49,10,0,6,7,0,3,23,0.0,0.0,7.93,5.54,1.54,63.6,89.9,-0.34,60000.0,11.002099841204238
1174,2018,EAGLES,정재원,1984-08-11,-0.49,2,0,0,0,0,1,0,0,2.1,8,8,15,8,4,0,0,1,0,0,0,0.0,0.0,30.86,5.12,3.86,17.2,102.2,-0.44,4000.0,8.294049640102028
1175,2018,TWINS,진해수,1986-06-26,-0.49,66,0,0,0,2,3,0,14,43.2,37,35,210,63,6,1,7,13,2,4,37,0.0,1.0,7.21,5.25,1.74,69.9,94.7,-1.46,19000.0,9.852194258148577
1176,2018,LIONS,윤성환,1981-10-08,-0.52,24,0,0,24,5,9,0,0,117.1,99,91,542,164,30,0,28,32,0,9,89,0.0,2.0,6.98,6.47,1.67,76.0,81.9,-3.55,80000.0,11.289781913656018
