birth||name,year||team,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA
1983-03-26 || 김효남,10삼,0.32,22,0,0,0,0,0,0,2,24,15,11,110,24,2,13,0,1,16,0,1,4.13,4.79,1.54,111.8,96.4,,,
1988-01-02 || 김상수,10넥,0.32,17,0,0,7,1,2,0,0,45,33,31,210,52,5,26,0,2,35,0,2,6.2,5.04,1.73,73.3,90.2,,,
1990-03-19 || 장민재,10한,0.31,13,0,0,1,1,0,0,0,16.1,8,8,68,16,1,5,0,1,4,0,2,4.41,4.7,1.29,104.8,98.4,,,
1982-06-03 || 이명우,10롯,0.31,6,0,0,6,1,3,0,0,33.1,25,25,152,50,4,8,1,1,18,0,0,6.75,4.49,1.74,68.5,103.1,,,
1990-02-13 || 홍상삼,10두,0.29,30,0,0,14,4,3,0,1,96.2,74,69,436,102,17,49,0,5,86,0,8,6.42,5.47,1.56,70.8,83.1,,,
1969-10-01 || 가득염,10S,0.28,21,0,0,0,0,0,0,1,16.1,9,8,71,14,1,10,0,0,12,0,2,4.41,4.45,1.47,103.2,102.2,,,
1989-06-20 || 전우엽,10K,0.27,12,0,0,10,2,5,0,0,41,29,26,197,47,5,23,0,6,37,0,0,5.71,5.19,1.71,79.9,87.9,,,
1977-10-09 || 이정훈,10롯,0.24,43,0,0,0,3,9,1,5,46,39,35,214,56,4,19,5,4,27,0,3,6.85,4.42,1.63,67.5,104.7,,,
1986-04-20 || 김선규,10SL,0.24,28,0,0,0,2,0,0,0,27.1,19,18,121,30,2,14,0,3,14,0,1,5.93,5.08,1.61,76.7,89.5,,,
1977-07-25 || 경헌호,10L,0.24,5,0,0,0,0,0,0,0,5,0,0,20,5,0,0,0,0,4,0,0,0,1.69,1,,269.7,,,
1985-12-15 || 허준혁,10롯,0.24,19,0,0,0,0,1,1,0,21,16,15,96,29,2,7,1,1,14,0,1,6.43,4.19,1.71,72,110.4,,,
1981-01-12 || 김성배,10두,0.21,9,0,0,4,2,2,0,0,19.1,13,12,85,21,2,5,0,2,9,0,1,5.59,4.79,1.35,81.4,95,,,
1982-07-15 || 오승환,10삼,0.21,16,0,0,0,0,0,4,0,14,7,7,60,13,4,5,0,0,19,0,1,4.5,5.36,1.29,102.5,86.1,,,
1973-03-09 || 니코스키,10넥,0.19,9,0,0,6,2,6,0,0,32.1,24,24,150,38,3,17,0,5,25,0,1,6.68,4.99,1.7,68.1,91.2,,,
1982-03-13 || 라이트,10K,0.17,2,0,0,2,0,1,0,0,9,5,5,43,5,0,9,0,2,12,0,4,5,4.29,1.56,91.2,106.4,,,
1984-11-19 || 안영명,10한K,0.16,47,0,0,3,6,8,3,3,69.1,54,52,319,80,15,35,1,3,82,0,3,6.75,5.33,1.66,67.6,85.9,,,
1979-11-15 || 이동현,10K한,0.16,21,0,0,2,1,3,0,0,25.1,19,12,122,25,2,23,2,0,19,1,4,4.26,5.3,1.9,108.4,86.7,,,
1990-10-04 || 이재학,10두,0.15,16,0,0,1,1,1,0,0,23.1,14,13,107,21,3,13,1,6,18,1,2,5.01,5.73,1.46,90.7,79.4,,,
1979-03-02 || 이정민,10롯,0.15,20,0,0,0,1,0,0,1,29.2,24,22,144,42,3,14,3,1,11,0,2,6.67,5.07,1.89,69.3,91.2,,,
1980-09-15 || 이상화,10K,0.14,9,0,0,0,0,1,0,0,8.2,6,3,43,9,0,6,1,0,7,0,0,3.12,3.4,1.73,146.4,134.1,,,
1982-04-05 || 제춘모,10S,0.13,2,0,0,0,0,0,0,0,3.1,0,0,12,0,0,3,0,0,4,0,0,0,3.59,0.9,,126.8,,,
1985-10-03 || 김창훈,10두,0.13,9,0,0,0,0,0,0,0,7.2,3,3,31,4,2,3,0,0,8,0,2,3.52,5.77,0.91,129.1,78.9,,,
1985-05-17 || 윤희상,10S,0.13,4,0,0,0,0,0,0,0,5,2,2,22,6,0,2,0,0,2,0,0,3.6,3.69,1.6,126.3,123.4,,,
1986-09-22 || 박현준,10SL,0.12,20,0,0,11,2,3,0,0,57.2,45,42,263,60,9,27,1,9,46,1,5,6.55,5.54,1.51,69.4,82.1,,,
1979-05-28 || 이대환,10넥,0.12,9,0,0,0,0,0,0,0,11,6,6,47,11,3,3,0,0,9,0,0,4.91,6.01,1.27,92.6,75.6,,,
1990-09-12 || 박민규,10삼,0.11,2,0,0,0,0,0,0,0,5,3,3,25,6,0,4,1,0,6,0,2,5.4,2.69,2,85.4,171.7,,,
1986-06-25 || 원용묵,10두,0.11,9,0,0,0,0,0,0,0,7.1,5,4,33,7,0,4,0,0,4,0,2,4.91,3.83,1.5,92.6,118.7,,,
1985-07-17 || 오현택,10두,0.11,12,0,0,0,1,0,0,0,15.1,12,11,69,18,2,6,0,0,11,0,0,6.46,4.72,1.57,70.4,96.3,,,
1979-07-13 || 서승화,10L,0.1,12,1,0,9,1,5,0,0,52,41,39,257,65,4,42,1,5,41,0,8,6.75,5.36,2.06,67.4,84.8,,,
1987-11-30 || 신해수,10한,0.09,2,0,0,0,0,0,0,0,2,0,0,7,2,0,0,0,0,1,0,0,0,2.29,1,,202.1,,,
1983-12-20 || 이한진,10S,0.09,6,0,0,0,0,0,0,0,3.2,1,0,19,7,0,2,0,0,0,0,1,0,4.92,2.46,,92.4,,,
1986-05-07 || 윤근영,10한,0.09,25,0,0,0,0,0,0,0,16.1,13,13,82,22,1,13,0,0,8,0,3,7.16,5.49,2.14,64.5,84.2,,,
1979-09-07 || 김재현,10한,0.08,15,0,0,0,1,0,0,2,8.2,5,5,39,10,2,2,0,2,8,0,0,5.19,5.83,1.39,89,79.3,,,
1980-08-12 || 윤경영,10한,0.08,2,0,0,0,0,0,0,0,3,2,2,14,4,0,0,0,1,4,0,0,6,1.62,1.33,77,285.3,,,
1979-07-22 || 강철민,10L,0.07,3,0,0,3,0,1,0,0,11.2,7,7,49,8,2,8,0,1,10,0,0,5.4,6.12,1.37,84.2,74.4,,,
1986-05-29 || 양훈,10한,0.07,46,0,0,0,4,5,8,3,46,35,33,215,54,8,21,2,6,38,0,2,6.46,5.53,1.63,71.6,83.6,,,
1981-05-19 || 민경수,10L,0.07,4,0,0,0,0,0,0,0,3,2,2,14,5,0,1,0,0,3,0,0,6,2.29,2,75.8,198.9,,,
1989-06-07 || 이형종,10L,0.06,2,0,0,2,1,0,0,0,9.2,7,7,43,11,1,5,0,0,5,0,0,6.52,5.15,1.66,69.8,88.3,,,
1981-09-15 || 조규수,10두,0.05,2,0,0,0,0,0,0,0,1.1,0,0,5,1,0,0,0,0,0,0,0,0,3.29,0.75,,138.4,,,
1980-06-19 || 구자운,10삼,0.04,1,0,0,0,0,0,0,0,3,2,2,13,1,0,3,0,0,3,0,1,6,4.29,1.33,76.9,107.6,,,
1983-06-04 || 문수호,10K,0.04,4,0,0,0,0,0,0,0,2.2,2,2,12,3,0,1,0,0,1,0,0,6.75,3.66,1.5,67.6,124.6,,,
1982-11-23 || 차정민,10K,0.03,2,0,0,0,0,1,0,0,1.2,1,0,7,1,0,1,0,0,1,0,0,0,3.89,1.2,,117.4,,,
1972-07-05 || 김원형,10S,0.03,3,0,0,0,0,0,0,0,2.1,2,0,11,3,0,0,0,0,0,0,0,0,3.29,1.29,,138.4,,,
1987-05-13 || 신정락,10L,0.02,24,0,0,0,0,1,0,2,25.2,23,18,129,25,1,22,0,6,24,0,1,6.31,5.2,1.83,72,87.5,,,
1991-09-20 || 심동섭,10K,0.01,5,0,0,0,0,0,0,1,2.2,2,2,13,3,0,2,0,0,0,0,0,6.75,5.54,1.88,67.6,82.4,,,
1989-04-11 || 진야곱,10두,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,
1990-05-19 || 김태훈,10S,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,,,,,,,
1989-09-19 || 최동환,10L,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,,,,,,,,
1988-07-28 || 윤기호,10한,0,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,,,,,,,,
1987-04-29 || 최원재,10S,-0.01,3,0,0,0,0,0,0,0,0.2,1,1,5,2,0,0,0,1,1,0,0,13.5,4.79,3,33.7,95,,,
1988-02-20 || 김지용,10L,-0.01,5,0,0,0,0,0,0,0,8,7,7,34,10,2,3,0,0,5,0,3,7.88,6.41,1.63,57.7,70.9,,,
1981-05-06 || 이동학,10넥,-0.01,8,0,0,1,0,1,0,0,16.1,17,13,81,25,1,8,0,1,9,0,0,7.16,4.63,2.02,63.5,98.1,,,
1988-01-21 || 김현우,10삼,-0.01,2,0,0,0,0,0,0,0,1.2,1,1,7,1,1,1,0,0,2,0,0,5.4,10.49,1.2,85.4,44,,,
1982-04-27 || 이정호,10넥,-0.02,4,0,0,0,0,0,0,1,9.2,6,6,44,9,2,8,0,1,7,0,2,5.59,7.32,1.76,81.4,62.1,,,
1986-06-01 || 유희관,10두,-0.02,5,0,0,0,0,0,0,0,3.1,4,4,17,5,0,1,0,1,1,0,0,10.8,4.49,1.8,42.1,101.4,,,
1986-04-16 || 황재규,10한,-0.02,9,0,0,0,0,0,0,0,9,10,10,50,15,0,9,0,0,6,0,2,10,4.95,2.67,46.2,93.3,,,
1991-07-12 || 유경국,10L,-0.03,1,0,0,0,0,0,0,0,1,2,2,7,3,0,1,0,0,1,0,0,18,4.29,4,25.3,106.1,,,
1991-10-02 || 김건태,10넥,-0.03,5,0,0,0,0,0,0,0,7.2,8,8,36,10,1,4,0,1,5,0,1,9.39,5.63,1.83,48.4,80.7,,,
1977-08-24 || 이용훈,10롯,-0.03,7,0,0,2,0,2,0,0,16.1,15,15,77,27,3,4,0,1,8,0,0,8.27,5.61,1.9,56,82.4,,,
1991-07-19 || 정대현,10두,-0.03,14,0,0,0,0,0,0,1,14.1,13,11,70,16,1,11,0,1,6,0,2,6.91,5.87,1.88,65.8,77.5,,,
1978-09-12 || 지승민,10두,-0.04,12,0,0,0,0,0,0,1,6.2,3,3,37,9,2,7,0,1,2,0,0,4.05,10.19,2.4,112.3,44.6,,,
1971-10-23 || 류택현,10L,-0.04,16,0,0,0,0,0,0,0,4.2,6,4,28,10,0,4,1,1,3,0,0,7.71,4.57,3,58.9,99.5,,,
1990-06-09 || 조승수,10두,-0.04,23,0,0,2,1,2,0,1,36.2,31,28,172,51,8,9,0,3,23,0,1,6.87,5.85,1.64,66.2,77.7,,,
1982-04-01 || 박정배,10두,-0.05,10,0,0,1,1,1,0,0,14.2,10,10,65,17,4,5,0,2,11,0,0,6.14,6.76,1.5,74.1,67.2,,,
1984-08-11 || 정재원,10한,-0.05,12,0,0,0,0,0,0,0,14.1,14,14,70,24,3,4,0,1,6,0,3,8.79,6.22,1.95,52.6,74.3,,,
1981-02-09 || 심수창,10L,-0.07,12,0,0,6,0,4,0,1,35.2,30,30,174,58,3,15,1,4,7,0,1,7.57,5.5,2.05,60.1,82.7,,,
1979-06-13 || 이재영,10LS,-0.07,8,0,0,0,0,0,0,0,10.2,9,8,55,15,2,10,0,2,6,0,3,6.75,7.97,2.34,67.4,57,,,
1986-11-16 || 허유강,10한,-0.08,42,0,0,0,1,2,0,2,46.1,45,39,222,65,5,20,0,8,25,0,1,7.58,5.42,1.84,61,85.2,,,
1984-03-11 || 노경은,10두,-0.1,6,0,0,0,0,0,0,0,9.1,14,14,47,17,1,1,0,1,8,0,1,13.5,3.61,1.93,33.7,126,,,
1990-07-10 || 강윤구,10넥,-0.1,5,0,0,4,1,1,0,0,15,13,12,71,15,2,13,0,1,11,0,0,7.2,6.35,1.87,63.2,71.6,,,
1979-08-20 || 김수경,10넥,-0.12,1,0,0,1,0,1,0,0,3.1,5,5,22,9,1,3,0,0,4,0,0,13.5,7.49,3.6,33.7,60.7,,,
1983-02-23 || 곤잘레스,10L,-0.13,9,0,0,9,0,6,0,0,43.1,40,37,206,49,4,21,0,5,23,0,5,7.68,5.23,1.62,59.2,87,,,
1969-08-02 || 구대성,10한,-0.15,7,0,0,1,0,1,0,0,4.2,6,5,25,7,2,3,0,0,3,0,0,9.64,9.5,2.14,47.9,48.6,,,
1974-06-09 || 이대진,10K,-0.16,14,0,0,3,0,0,0,2,22,21,16,116,31,1,19,0,5,14,0,1,6.55,5.88,2.27,69.7,77.6,,,
1989-03-10 || 박시영,10롯,-0.18,2,0,0,0,0,0,0,0,2,5,5,14,5,2,3,0,1,3,0,2,22.5,19.29,4,20.6,24,,,
1988-12-01 || 이원재,10두,-0.2,1,0,0,1,0,0,0,0,1,3,3,7,4,2,1,0,0,1,0,0,27,30.29,5,16.8,15,,,
1981-05-28 || 마일영,10한,-0.21,47,0,0,0,1,3,2,10,43.2,37,34,200,51,9,20,2,1,26,0,3,7.01,6.08,1.63,65.9,76,,,
1989-11-11 || 한희,10L,-0.22,11,0,0,3,0,1,0,0,20,18,18,96,23,6,11,0,3,17,0,2,8.1,7.59,1.7,56.1,59.9,,,
1990-07-06 || 정용운,10K,-0.22,10,0,0,1,0,1,0,0,8,10,6,49,11,1,9,0,2,5,0,0,6.75,7.79,2.5,67.6,58.6,,,
1985-06-22 || 임성헌,10S,-0.25,8,0,0,0,0,0,0,0,8.2,10,10,44,16,5,3,0,0,3,0,0,10.38,11.13,2.19,43.8,40.8,,,
1986-05-19 || 배우열,10L,-0.25,4,0,0,0,0,0,0,0,5,11,11,30,11,2,3,0,1,5,0,0,19.8,8.89,2.8,23,51.2,,,
1984-07-26 || 김대우,10롯,-0.26,3,0,0,2,0,2,0,0,7.2,12,12,39,15,2,3,0,0,4,0,0,14.09,6.81,2.35,32.8,67.9,,,
1991-02-05 || 장민익,10두,-0.27,9,0,0,2,0,0,0,0,13.2,16,16,79,25,2,15,0,0,6,0,4,10.54,7.6,2.93,43.2,59.8,,,
1983-12-08 || 배힘찬,10넥,-0.28,14,0,0,7,2,5,0,0,35,28,27,161,40,7,21,0,5,11,0,1,6.94,7.49,1.74,65.5,60.7,,,
1987-04-06 || 나승현,10롯,-0.29,2,0,0,0,0,0,0,0,2.1,10,10,22,12,2,2,0,1,2,0,0,38.57,16.57,6,12,27.9,,,
1977-06-07 || 박명환,10L,-0.3,15,0,0,15,4,6,0,0,76,62,56,350,94,17,31,0,3,46,0,4,6.63,6.33,1.65,68.6,71.9,,,
1987-05-24 || 김혁민,10한,-0.31,9,0,0,8,0,4,0,0,40.1,32,31,189,36,7,37,0,3,21,0,1,6.92,7.48,1.81,66.8,61.8,,,
1974-05-13 || 최영필,10한,-0.35,21,0,0,11,1,4,1,0,54.1,46,45,260,84,13,22,0,3,26,0,2,7.45,6.82,1.95,62,67.8,,,
1989-04-29 || 하준호,10롯,-0.43,5,0,0,1,0,1,0,1,3,9,8,23,9,2,5,0,1,2,0,3,24,16.62,4.67,19.3,27.8,,,
1991-10-23 || 김용주,10한,-0.45,2,0,0,2,0,2,0,0,2,9,9,18,6,2,5,0,1,1,0,0,40.5,24.29,5.5,11.4,19,,,
1981-03-05 || 부에노,10한,-0.48,9,0,0,5,1,3,0,0,29.2,33,30,144,38,7,19,1,4,23,0,4,9.1,7.03,1.92,50.8,65.8,,,
1989-07-15 || 이범준,10L,-0.48,14,0,0,3,1,2,0,0,28,31,30,143,37,5,19,0,4,13,0,2,9.64,7.14,2,47.2,63.7,,,
1981-07-12 || 더마트레,10L,-0.62,15,0,0,15,4,6,0,0,61.1,58,56,300,83,10,37,0,3,29,0,6,8.22,6.42,1.96,55.3,70.9,,,
1989-03-20 || 진명호,10롯,-0.69,3,0,0,3,0,2,0,0,7.1,16,16,42,14,6,8,0,0,5,0,0,19.64,15.83,3,23.6,29.2,,,
1987-04-19 || 양승진,10한,-0.72,17,0,0,11,1,5,0,0,45.1,49,45,232,60,10,33,0,4,37,0,5,8.93,6.97,2.05,51.7,66.3,,,
1981-01-13 || 카페얀,10한,-0.8,15,0,0,13,0,11,0,0,59,63,60,300,87,9,40,1,6,33,1,4,9.15,6.44,2.15,50.5,71.8,,,
1975-04-21 || 로페즈,09K,6.54,29,4,0,26,14,5,0,0,190.1,83,66,802,200,6,41,0,10,129,0,3,3.12,3.05,1.27,151.1,154.9,,,
1987-03-25 || 류현진,09한,6.39,28,4,2,27,13,12,0,0,189.1,80,75,793,180,19,67,2,2,188,1,4,3.57,3.57,1.31,137.3,137.2,,,
1980-07-15 || 봉중근,09L,5.32,26,0,0,26,11,12,0,0,172.1,70,63,719,160,13,57,0,14,127,0,7,3.29,3.93,1.26,144.8,121.2,,,
1988-03-01 || 양현종,09K,4.92,29,0,0,24,12,5,0,1,148.2,55,52,627,133,14,58,0,2,139,0,3,3.15,3.75,1.29,149.8,125.7,,,
1977-01-11 || 구톰슨,09K,4.86,26,0,0,25,13,4,0,0,161.1,61,58,667,149,15,46,2,8,95,0,0,3.24,4.19,1.21,145.8,112.7,,,
1984-10-14 || 전병두,09S,4.68,49,0,0,11,8,4,8,1,133.1,50,46,554,114,13,48,7,2,136,1,11,3.11,3.38,1.22,152.4,139.9,,,
1988-07-22 || 김광현,09S,4.62,21,1,0,21,12,2,0,0,138.1,46,43,568,121,14,53,1,4,112,0,8,2.8,4.1,1.26,169.1,115.4,,,
1985-05-03 || 조정훈,09롯,4.59,27,2,2,27,14,9,0,0,182.1,97,82,784,189,23,53,3,7,175,0,11,4.05,3.85,1.33,118.3,124.5,,,
1981-10-08 || 윤성환,09삼,4.58,30,2,0,28,14,5,0,0,166.2,83,80,690,163,19,34,0,10,131,0,3,4.32,3.89,1.18,113,125.5,,,
1976-12-03 || 글로버,09S,4.44,20,0,0,16,9,3,1,0,105.2,32,23,427,87,6,26,1,2,90,0,8,1.96,2.99,1.07,241.5,158.3,,,
1984-03-17 || 송은범,09S,4.17,31,1,0,29,12,3,0,0,149.1,59,52,637,155,17,49,0,5,103,0,4,3.13,4.37,1.37,151,108.2,,,
1977-02-12 || 유동훈,09K,3.97,57,0,0,0,6,2,22,10,67.1,6,4,256,37,2,13,1,7,38,0,0,0.53,3.29,0.74,882.2,143.3,,,
1988-09-28 || 임태훈,09두,3.9,58,0,0,0,11,5,4,13,88.1,30,30,353,67,3,24,2,3,85,0,1,3.06,2.55,1.03,155.4,186,,,
1986-07-24 || 윤석민,09K,3.85,27,0,0,16,9,4,7,0,119.2,52,46,510,110,9,44,1,8,117,0,1,3.46,3.49,1.29,136.3,135.2,,,
1983-10-11 || 이현승,09히,3.58,30,0,0,29,13,10,0,0,170,84,79,716,161,25,66,1,5,120,1,1,4.18,4.92,1.34,115.4,98.1,,,
1985-07-31 || 장원준,09롯,3.48,28,1,1,28,13,8,0,0,162.2,83,75,727,175,16,82,5,6,108,0,4,4.15,4.67,1.58,115.4,102.6,,,
1981-07-04 || 크루세타,09삼,3.06,30,1,1,30,9,10,0,0,157,90,76,700,134,11,109,1,6,127,0,19,4.36,4.66,1.55,112,104.7,,,
1987-04-28 || 손영민,09K,3.02,63,0,0,0,5,2,1,12,94,36,31,363,71,5,20,1,10,65,0,1,2.97,3.42,0.97,158.9,137.9,,,
1984-12-21 || 고창성,09두,2.99,64,0,0,0,5,2,1,16,74,21,16,301,59,1,14,0,11,48,0,2,1.95,3.08,0.99,244.1,154.3,,,
1980-06-29 || 송승준,09롯,2.8,29,3,3,29,13,8,0,0,167.2,92,88,735,175,25,68,4,8,104,0,10,4.72,5.17,1.45,101.4,92.6,,,
1976-11-16 || 황두성,09히,2.76,40,0,0,10,8,3,9,0,92.1,37,36,385,76,10,35,1,2,79,1,2,3.51,4.05,1.2,137.6,119.1,,,
1980-04-07 || 김태영,09두,2.71,40,1,0,14,7,6,0,3,108.2,57,57,455,120,9,32,2,5,81,1,7,4.72,3.74,1.4,100.6,127,,,
1983-02-08 || 고효준,09S,2.69,39,0,0,19,11,10,2,1,126.2,69,61,565,98,12,81,2,14,152,2,20,4.33,4.22,1.41,109.2,112.1,,,
1978-11-10 || 정대현,09S,2.65,56,0,0,0,2,3,10,13,52.2,11,7,211,40,1,17,8,4,43,0,2,1.2,2.54,1.08,395.5,186.1,,,
1980-01-01 || 정재훈,09두,2.53,32,0,0,11,5,5,0,4,93.1,48,46,405,99,6,29,1,7,80,0,3,4.44,3.43,1.37,107.1,138.3,,,
1983-11-06 || 권혁,09삼,2.51,63,0,0,0,5,7,6,21,80.2,29,26,346,64,10,42,4,4,76,0,6,2.9,4.48,1.31,168.2,109,,,
1977-10-09 || 이정훈,09롯,2.34,57,0,0,0,1,3,8,9,74.1,26,25,319,77,5,28,5,8,50,0,4,3.03,3.97,1.41,158.2,120.7,,,
1978-12-02 || 정현욱,09삼,2.31,62,0,0,0,8,5,6,16,79,33,30,339,77,8,36,1,2,66,0,9,3.42,4.24,1.43,142.8,115.1,,,
1977-09-04 || 김선우,09두,2.29,29,0,0,29,11,10,0,0,148,93,84,649,176,18,48,0,6,89,0,10,5.11,4.66,1.51,93,101.9,,,
1975-12-28 || 임경완,09롯,2.18,43,0,0,0,4,1,1,7,62.1,23,17,258,55,1,18,2,3,37,0,0,2.45,3.12,1.17,195.1,153.3,,,
1986-03-14 || 곽정철,09K,2.17,41,0,0,9,5,4,2,7,95.2,50,43,427,90,6,47,5,6,70,1,4,4.05,4.05,1.43,116.6,116.6,,,
1980-02-09 || 이재우,09두,2.1,54,0,0,7,5,2,0,12,97.1,47,42,422,82,14,49,1,3,100,0,6,3.88,4.57,1.35,122.3,103.8,,,
1981-09-09 || 이승호,09S,2.09,68,0,0,1,7,5,6,7,106,54,52,465,105,13,56,5,5,96,0,1,4.42,4.56,1.52,107.2,103.9,,,
1986-05-29 || 양훈,09한,2,67,0,0,0,3,6,1,11,90.1,52,44,403,97,5,48,7,3,71,0,2,4.38,3.8,1.61,111.6,128.9,,,
1977-10-22 || 토마스,09한,1.91,45,0,0,0,2,5,13,0,50,20,16,203,43,2,20,2,1,56,0,3,2.88,2.61,1.26,169.9,187.7,,,
1975-10-01 || 나이트,09삼,1.8,11,0,0,10,6,2,0,0,60.2,26,24,260,52,5,28,0,2,51,0,6,3.56,4.06,1.32,137.1,120.2,,,
1973-03-09 || 카도쿠라,09S,1.71,28,0,0,23,8,4,0,1,126,78,70,564,141,19,53,0,7,98,0,2,5,5.02,1.54,94.6,94.2,,,
1969-08-02 || 구대성,09한,1.7,71,0,0,0,0,0,1,8,55.2,24,23,224,54,5,11,1,3,56,0,1,3.72,3.04,1.17,131.6,160.8,,,
1973-03-09 || 니코스키,09S두,1.68,19,0,0,13,4,8,0,0,69,33,29,301,63,3,33,0,9,47,0,0,3.78,4.22,1.39,125.6,112.7,,,
1971-10-23 || 류택현,09L,1.65,73,0,0,0,4,1,1,12,48.2,16,16,187,38,2,14,0,3,33,0,0,2.96,3.41,1.07,161,139.6,,,
1974-10-20 || 오상민,09L,1.5,63,0,0,0,3,2,1,6,48,18,16,199,49,4,14,2,2,44,0,1,3,3.31,1.31,158.8,143.8,,,
1986-04-30 || 이보근,09히,1.46,52,0,0,1,7,7,7,4,88.2,50,42,376,74,9,44,5,6,58,0,3,4.26,4.72,1.33,113.2,102.2,,,
1985-06-01 || 정우람,09S,1.32,62,0,0,0,1,1,1,2,56,23,21,248,56,5,29,2,3,46,0,2,3.38,4.31,1.52,140.2,109.7,,,
1977-08-30 || 애킨스,09롯,1.31,50,0,0,0,3,5,26,0,49.1,21,21,214,49,4,22,1,3,29,0,2,3.83,4.53,1.44,125,105.8,,,
1986-11-07 || 금민철,09두,1.31,36,0,0,9,7,2,0,0,83.1,44,41,372,74,7,52,0,9,55,0,3,4.43,5.16,1.51,107.3,92.1,,,
1987-06-25 || 배장호,09롯,1.3,32,0,0,1,2,1,2,2,56.1,26,26,250,62,2,23,1,4,19,0,1,4.15,4.36,1.51,115.3,109.9,,,
1984-11-19 || 안영명,09한,1.3,26,0,0,26,11,8,0,0,140.2,88,81,609,148,34,45,1,7,87,0,3,5.18,6.18,1.37,94.4,79.2,,,
1986-04-16 || 황재규,09한,1.28,49,0,0,2,0,3,0,2,72,38,37,323,70,7,40,1,7,49,1,3,4.63,5.01,1.53,105.8,97.8,,,
1975-01-02 || 손민한,09롯,1.26,14,0,0,14,6,5,0,0,69.1,41,40,311,87,3,28,0,4,20,0,1,5.19,4.56,1.66,92.2,105.1,,,
1979-03-02 || 이정민,09롯,1.18,31,0,0,1,1,2,1,5,43.1,19,18,186,52,3,13,0,1,26,1,5,3.74,3.86,1.5,128.1,124.2,,,
1983-09-23 || 윤길현,09S,1.13,51,0,0,0,6,0,3,4,47,24,23,188,37,4,17,1,1,39,0,2,4.4,3.72,1.15,107.4,127.2,,,
1981-02-09 || 심수창,09L,1.11,21,0,0,21,6,12,0,0,122,74,72,550,143,21,57,0,7,57,0,7,5.31,6.06,1.64,89.7,78.6,,,
1979-06-13 || 이재영,09L,1.09,47,0,0,0,5,3,11,1,56.2,30,26,256,61,6,29,1,3,47,0,3,4.13,4.55,1.59,115.4,104.8,,,
1978-09-12 || 지승민,09삼두,1.09,43,0,0,0,0,0,1,8,34.1,11,11,151,38,1,16,0,2,22,0,2,2.88,3.86,1.57,164.7,125.1,,,
1983-06-09 || 장원삼,09히,1.08,19,0,0,19,4,8,0,0,91,57,56,411,108,17,31,0,6,60,0,4,5.54,5.52,1.53,87.2,87.5,,,
1990-02-13 || 홍상삼,09두,0.99,30,0,0,25,9,6,0,3,117,75,68,527,114,21,71,0,4,96,0,8,5.23,5.8,1.58,90.8,81.9,,,
1982-04-25 || 채병용,09S,0.98,28,0,0,7,3,3,2,3,61.1,32,32,269,66,11,25,2,2,53,0,2,4.7,5.01,1.48,100.8,94.4,,,
1983-10-01 || 안지만,09삼,0.98,17,0,0,9,2,4,0,1,51,31,29,216,54,5,18,0,1,32,0,2,5.12,4.33,1.41,95.4,112.8,,,
1985-03-31 || 오주원,09히,0.93,52,0,0,0,1,2,0,5,39.2,18,18,167,39,3,17,0,1,25,0,4,4.08,4.27,1.41,118.2,113,,,
1977-03-01 || 송신영,09히,0.81,58,0,0,0,3,3,4,6,75.2,50,44,348,84,13,30,2,11,68,0,3,5.23,5.17,1.51,92.2,93.4,,,
1979-03-13 || 마정길,09한,0.79,54,0,0,0,0,0,1,7,50.2,31,28,241,61,6,23,3,7,39,1,3,4.97,4.79,1.66,98.4,102.3,,,
1989-01-02 || 이용찬,09두,0.78,51,0,0,0,0,2,26,0,40.2,22,19,176,33,4,19,0,4,34,1,1,4.2,4.49,1.28,113,105.8,,,
1977-05-22 || 신철인,09히,0.77,46,0,0,0,2,4,6,6,47.2,36,34,200,46,5,13,2,3,50,0,0,6.42,3.33,1.24,75.2,144.8,,,
1987-05-31 || 차우찬,09삼,0.77,42,0,0,19,6,9,0,1,109.1,80,74,516,129,17,76,0,6,97,0,5,6.09,5.68,1.88,80.1,85.8,,,
1990-07-10 || 강윤구,09히,0.73,45,0,0,13,3,2,1,2,80,52,49,363,64,12,70,0,0,79,1,3,5.51,5.79,1.68,87.6,83.4,,,
1990-01-26 || 정찬헌,09L,0.72,55,0,0,0,6,5,2,10,76.1,49,49,342,81,12,35,1,5,56,0,7,5.78,5.3,1.52,82.5,90,,,
1982-07-15 || 오승환,09삼,0.71,35,0,0,0,2,2,19,0,31.2,17,17,140,28,7,17,1,0,51,0,1,4.83,4.36,1.42,101,112,,,
1983-08-19 || 세데뇨,09두,0.7,28,0,0,15,4,7,0,1,71,50,45,350,105,5,48,1,2,41,0,2,5.7,5.02,2.16,83.3,94.7,,,
1977-05-24 || 서재응,09K,0.68,21,0,0,15,5,4,0,0,79.1,56,54,367,101,12,30,1,8,53,0,2,6.13,5.22,1.65,77,90.4,,,
