birth||name,year||team||pos,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA
1989-04-03 || 김기현,15한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1984-12-21 || 고창성,15NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1992-09-29 || 홍건희,15KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1980-07-15 || 봉중근,15LP,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1975-01-02 || 손민한,15NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-10-17 || 탈보트,15한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1987-04-29 || 한기주,15KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1981-05-05 || 김광수,15KP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1995-07-25 || 김민우,15한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-04-11 || 진야곱,15두P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1979-01-19 || 김병현,15KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-04-26 || 최금강,15NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1993-02-01 || 심창민,15삼P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-07-24 || 윤석민,15KP,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-08-13 || 신승현,15LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1994-06-03 || 박한길,15한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1976-06-04 || 임창용,15삼P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-11-18 || 홍성용,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1988-03-11 || 윤지웅,15LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1992-06-26 || 박준표,15KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1979-06-13 || 이재영,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-09-23 || 윤길현,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1982-03-28 || 신재웅,15SP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1995-01-13 || 함덕주,15두P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1985-10-08 || 김준,15KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1993-06-03 || 이준형,15LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1991-07-19 || 정대현,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-12-20 || 이한진,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-07-15 || 홍성민,15롯P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1985-06-01 || 정우람,15SP,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-04-28 || 황덕균,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1994-02-18 || 심재민,15kP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1974-05-13 || 최영필,15KP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-04-20 || 김선규,15LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1987-06-25 || 배장호,15롯P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1995-03-23 || 안상빈,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1980-04-07 || 김태영,15KP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1985-08-25 || 임창민,15NP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1991-09-16 || 고영표,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1982-12-21 || 험버,15KP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1990-12-18 || 정인욱,15삼P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1994-06-10 || 박진형,15롯P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1992-07-24 || 김민수,15kP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1992-08-23 || 양현,15두P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-10-22 || 노성호,15NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1981-02-09 || 심수창,15롯P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1988-02-20 || 김지용,15LP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1992-10-02 || 서진용,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-06-17 || 유원상,15LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-02-08 || 고효준,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1980-04-17 || 김사율,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1982-03-04 || 손승락,15넥P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1984-08-28 || 이창욱,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-05-19 || 배우열,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1987-11-01 || 장시환,15kP,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-04-25 || 김기표,15kP,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1979-03-12 || 이혜천,15NP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1991-09-26 || 조무근,15kP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-09-19 || 최동환,15LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-06-26 || 진해수,15LP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-07-04 || 박성호,15한P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1993-06-25 || 한현희,15넥P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1991-11-09 || 문성현,15넥P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1990-04-16 || 임정호,15NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1982-04-25 || 채병용,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-01-12 || 이동현,15LP,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1981-05-06 || 니퍼트,15두P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1989-09-12 || 민태호,15NP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1983-10-11 || 이현승,15두P,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1996-01-29 || 박정수,15KP,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1993-01-28 || 이태양,15NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1990-03-30 || 이성민,15k롯P,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1988-12-01 || 이원재,15두P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1996-10-10 || 김택형,15넥P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1982-04-01 || 박정배,15SP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1993-08-11 || 이민호,15NP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1979-03-13 || 마정길,15넥P,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1991-09-20 || 심동섭,15KP,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1996-01-11 || 박계범,15삼3B,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1995-05-20 || 이진석,15SCF,0,6,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.5,0.5,0.5,1,0.468,190.7,-0.01
1979-03-02 || 이정민,15롯P,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1986-08-23 || 김지수,15넥2B,0,104,151,132,23,31,7,0,0,38,13,2,1,9,2,0,27,2,7,1,0.235,0.292,0.288,0.58,0.261,41.2,-0.69
1992-07-08 || 문경찬,15K,-0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1996-03-27 || 박성준,15L2B,-0.01,11,12,10,3,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0.2,0.333,0.2,0.533,0.278,53.1,0.01
1986-12-21 || 최병연,15KSS,-0.01,19,7,6,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0.167,0.286,0.167,0.452,0.242,26.5,0.1
1988-08-09 || 김사연,15kRF,-0.01,72,248,228,31,58,7,1,7,88,27,15,5,16,1,1,75,3,3,0,0.254,0.306,0.386,0.692,0.307,70.6,-0.81
1989-06-02 || 최정민,15S2B,-0.01,8,15,13,1,4,0,0,0,4,2,0,0,1,0,0,3,0,1,0,0.308,0.357,0.308,0.665,0.298,69.4,0.05
1987-03-10 || 이창섭,15NSS,-0.01,16,8,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0.375,0,0.375,0.275,49.8,-0.01
1985-10-11 || 이영욱,15삼RF,-0.02,38,26,22,8,5,2,0,0,7,2,0,1,3,1,0,10,0,0,0,0.227,0.346,0.318,0.664,0.32,79.1,-0.08
1983-06-24 || 송광민,15한3B,-0.02,12,41,37,2,9,2,0,0,11,1,0,0,2,1,0,11,1,1,0,0.243,0.3,0.297,0.597,0.276,48,-0.25
1993-06-09 || 강구성,15N,-0.02,4,5,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,0.254,35.3,0.17
1990-08-10 || 조정원,15한,-0.02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,0
1989-07-02 || 윤도경,15k,-0.02,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0.234,20.7,-0.07
1994-04-10 || 지성준,15한C,-0.02,9,12,12,1,3,1,0,0,4,0,0,0,0,0,0,5,0,0,0,0.25,0.25,0.333,0.583,0.262,38.2,-0.06
1993-01-25 || 홍성무,15kP,-0.02,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0,,,0,-132.4,0
1988-05-10 || 최영진,15두,-0.03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,0
1976-05-27 || 박정진,15한P,-0.03,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,0
1988-03-14 || 스틴슨,15K,-0.03,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,-0.1
1987-05-11 || 이해창,15kC,-0.03,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0.25,0,0.25,0.19,-8.4,-0.01
1989-06-22 || 마낙길,15N,-0.05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,-0.1
1990-02-22 || 윤여운,15kC,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.4,0
1986-07-09 || 전현태,15K,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.4,-0.08
1992-01-10 || 강민국,15N2B,-0.05,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.4,-0.03
1989-02-15 || 황진수,15롯,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,-0.01
1995-09-01 || 채기영,15한RF,-0.05,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.4,-0.05
1991-08-31 || 황수현,15KRF,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.4,0
1989-04-13 || 유민상,15두DH,-0.06,15,45,38,5,10,1,0,1,14,6,1,0,5,1,0,9,1,0,1,0.263,0.356,0.368,0.724,0.336,95.9,0.3
1988-01-05 || 나성용,15LDH,-0.06,40,79,73,7,20,2,0,3,31,9,0,0,4,2,0,29,2,0,0,0.274,0.329,0.425,0.754,0.339,99.7,-0.31
1983-07-04 || 황동채,15롯RF,-0.06,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-132.4,-0.06
1990-02-23 || 조홍석,15롯,-0.06,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,0
1992-05-13 || 강로한,15롯2B,-0.07,22,8,8,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0.125,0.125,0.125,0.25,0.117,-47.6,0.12
1988-02-05 || 이민재,15LCF,-0.07,28,34,30,6,8,1,0,0,9,4,0,1,1,1,0,8,0,1,1,0.267,0.303,0.3,0.603,0.274,49.4,-0.06
1992-01-02 || 강병의,15L2B,-0.07,8,3,3,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.312,72.1,-0.05
1996-08-29 || 송성문,15넥2B,-0.07,7,12,12,0,3,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0.25,0.25,0.25,0.5,0.234,24.2,-0.09
1993-09-22 || 황윤호,15NSS,-0.07,10,6,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.167,0,0.167,0.122,-51.4,-0.01
1990-10-19 || 신성현,15한3B,-0.07,64,117,102,17,23,3,0,4,38,17,0,0,13,0,0,44,0,2,0,0.225,0.313,0.373,0.686,0.308,68.9,-0.7
1985-09-12 || 오현근,15롯RF,-0.08,20,36,28,3,6,2,0,0,8,3,1,1,6,0,0,6,0,2,0,0.214,0.353,0.286,0.639,0.297,66.3,-0.27
1986-05-08 || 이종환,15K한DH,-0.08,44,106,100,14,29,4,0,0,33,12,0,0,6,0,0,21,0,0,0,0.29,0.33,0.33,0.66,0.31,70.5,-0.2
1995-10-07 || 김태진,15N2B,-0.08,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,-0.05
1988-03-15 || 임익준,15한3B,-0.08,4,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-132.4,-0.03
1987-01-03 || 모상기,15k1B,-0.08,8,15,13,2,3,0,0,0,3,0,0,0,2,0,0,5,0,0,0,0.231,0.333,0.231,0.564,0.285,53.4,-0.06
1989-01-14 || 김재율,15L1B,-0.08,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,-0.1
1984-02-01 || 이여상,15롯,-0.08,6,6,5,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0.167,0,0.167,0.122,-50.1,-0.14
1995-11-21 || 김민혁,15kLF,-0.08,82,179,156,21,43,2,3,0,51,10,12,7,14,2,0,30,3,7,0,0.276,0.343,0.327,0.67,0.305,68.2,-0.52
1995-08-28 || 박광열,15NC,-0.09,33,22,21,2,6,1,0,0,7,3,0,1,0,0,0,6,1,0,1,0.286,0.273,0.333,0.606,0.27,48.7,0.23
1981-09-19 || 김태완,15삼,-0.09,4,6,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.167,0,0.167,0.122,-52.9,-0.19
1990-09-16 || 백동훈,15롯RF,-0.09,8,9,7,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.222,0,0.222,0.166,-20.8,-0.04
1978-01-12 || 강봉규,15삼1B,-0.09,5,8,6,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0.25,0,0.25,0.187,-11.2,-0.1
1988-06-24 || 김동명,15kDH,-0.1,21,66,51,8,10,3,0,0,13,3,1,1,13,1,1,16,1,1,0,0.196,0.369,0.255,0.624,0.306,67.7,-0.32
1991-03-04 || 이창진,15롯k2B,-0.1,13,20,19,1,3,1,0,0,4,0,0,0,1,0,0,6,0,0,0,0.158,0.2,0.211,0.411,0.194,-5.6,-0.52
1990-08-06 || 노수광,15KCF,-0.1,10,14,12,2,1,1,0,0,2,1,0,0,2,0,0,7,0,0,0,0.083,0.214,0.167,0.381,0.196,-3.7,-0.02
1986-03-30 || 김종민,15kC,-0.11,26,35,32,2,7,0,0,0,7,1,0,1,2,1,0,3,0,0,0,0.219,0.286,0.219,0.505,0.251,32.1,-0.47
1996-10-30 || 김재성,15LC,-0.11,9,7,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.143,0,0.143,0.105,-61.5,-0.17
1995-11-30 || 박세웅,15롯,-0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0
1993-03-18 || 김재현,15넥C,-0.12,59,71,65,7,17,3,0,1,23,6,0,0,2,1,0,15,1,2,1,0.262,0.29,0.354,0.644,0.283,55.3,-0.62
1991-01-29 || 박철우,15S3B,-0.12,19,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.4,-0.02
1991-08-19 || 이지찬,15k3B,-0.12,34,42,39,4,9,2,0,0,11,4,2,0,2,0,0,6,2,1,0,0.231,0.268,0.282,0.55,0.251,32.8,-0.58
1995-12-04 || 유서준,15S2B,-0.12,17,13,12,5,1,0,0,0,1,0,3,1,1,0,0,3,1,0,0,0.083,0.154,0.083,0.237,0.128,-45.6,-0.09
1990-10-09 || 양종민,15두2B,-0.13,32,18,16,6,2,0,0,1,5,2,0,1,2,0,0,5,0,0,0,0.125,0.222,0.313,0.535,0.24,39.8,-0.09
1981-12-11 || 박준서,15롯2B,-0.13,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-132.4,-0.1
1991-07-26 || 박준태,15KCF,-0.13,51,88,66,15,11,2,1,0,15,4,2,1,13,6,0,20,0,3,0,0.167,0.353,0.227,0.58,0.292,59.5,-0.48
1979-03-16 || 최희섭,15KDH,-0.14,42,149,125,18,32,3,0,6,53,20,0,0,22,1,0,34,2,0,1,0.256,0.369,0.424,0.793,0.361,105.8,-0.02
1986-06-23 || 윤진호,15L3B,-0.14,30,13,12,3,1,0,0,0,1,1,1,0,0,0,0,3,0,1,0,0.083,0.083,0.083,0.167,0.072,-85,0.08
1982-05-09 || 장민석,15두RF,-0.14,53,63,53,15,10,2,0,0,12,4,0,1,7,1,0,13,0,1,1,0.189,0.29,0.226,0.517,0.253,36.4,-0.05
1982-12-20 || 조중근,15k1B,-0.14,25,39,36,4,8,0,0,1,11,2,0,0,3,0,1,6,1,0,0,0.222,0.282,0.306,0.588,0.261,40.2,-0.58
1995-09-30 || 임병욱,15넥DH,-0.15,40,52,43,13,8,1,1,1,14,3,2,4,9,0,0,23,1,0,0,0.186,0.327,0.326,0.653,0.309,73.6,-0.17
1995-11-21 || 장준원,15LSS,-0.16,20,26,24,2,5,0,0,0,5,1,0,0,1,0,0,8,0,0,1,0.208,0.231,0.208,0.439,0.208,4.7,-0.45
1989-07-05 || 윤병호,15NRF,-0.16,9,9,9,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.111,0.111,0.111,0.222,0.104,-62.4,-0.05
1990-05-14 || 장영석,15넥3B,-0.16,6,8,8,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.125,0.125,0.125,0.25,0.117,-54.1,-0.17
1981-01-26 || 차일목,15KC,-0.17,11,25,23,0,4,0,0,0,4,2,0,0,2,0,0,4,1,0,0,0.174,0.24,0.174,0.414,0.208,5.1,-0.83
1986-08-21 || 유선정,15넥C,-0.17,17,27,25,1,6,0,0,0,6,2,0,0,2,0,0,5,1,0,0,0.24,0.296,0.24,0.536,0.262,42.6,-0.13
1984-07-31 || 허도환,15한C,-0.17,61,106,91,8,16,7,0,1,26,6,0,0,7,5,0,29,3,3,0,0.176,0.272,0.286,0.558,0.257,35.9,-0.86
1989-06-28 || 김민식,15SC,-0.17,23,26,24,4,4,0,0,0,4,0,0,0,2,0,0,2,2,0,0,0.167,0.231,0.167,0.397,0.2,2.6,-0.64
1987-11-07 || 김재현,15SCF,-0.18,46,20,19,13,2,0,1,0,4,0,7,1,0,1,0,6,0,0,0,0.105,0.15,0.211,0.361,0.164,-20.3,-0.03
1987-02-17 || 황선일,15한RF,-0.18,13,25,23,1,4,2,0,0,6,2,1,0,1,1,0,6,1,0,0,0.174,0.24,0.261,0.501,0.236,22.3,-0.53
1989-08-30 || 조윤준,15LC,-0.19,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,-132.4,-0.07
1989-05-16 || 이흥련,15삼C,-0.21,71,108,105,16,25,7,0,1,35,17,2,1,1,1,0,22,1,1,0,0.238,0.252,0.333,0.586,0.261,40.6,-0.26
1989-02-25 || 윤해진,15KSS,-0.21,28,38,35,4,6,1,0,1,10,2,0,0,0,1,0,8,0,1,1,0.171,0.189,0.286,0.475,0.203,1.4,-0.08
1979-03-21 || 김민우,15K2B,-0.21,90,315,269,28,70,16,1,6,106,34,8,3,21,1,0,75,3,21,3,0.26,0.313,0.394,0.707,0.297,63.8,0.5
1993-01-31 || 김영환,15k2B,-0.22,37,49,48,4,11,0,0,1,14,7,1,0,1,0,0,11,0,0,0,0.229,0.245,0.292,0.537,0.245,29.5,-0.18
1987-05-04 || 이상훈,15삼RF,-0.22,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,-132.4,-0.17
1985-08-03 || 김정혁,15삼1B,-0.23,17,20,18,3,3,0,0,0,3,1,0,0,1,0,0,3,0,1,0,0.167,0.211,0.167,0.377,0.177,-14.3,-0.35
1980-08-15 || 최경철,15LC,-0.23,109,215,183,23,38,7,1,3,56,19,3,1,14,8,0,55,1,9,1,0.208,0.291,0.306,0.597,0.269,49.6,-0.31
1984-01-27 || 김태완,15한DH,-0.24,22,50,46,5,11,2,0,0,13,3,0,0,2,2,0,16,1,0,0,0.239,0.3,0.283,0.583,0.279,49.6,-0.36
1985-07-20 || 김지성,15LSS,-0.24,20,21,21,2,3,0,0,1,6,2,0,0,0,0,0,9,1,0,0,0.143,0.143,0.286,0.429,0.181,-3.6,-0.31
1990-05-20 || 문선재,15LCF,-0.24,103,245,212,27,48,13,1,5,78,27,9,6,23,3,0,54,4,6,1,0.226,0.31,0.368,0.678,0.302,73.7,-0.81
1994-02-20 || 장운호,15한RF,-0.26,42,141,114,17,29,4,0,2,39,8,5,2,10,6,0,27,4,11,0,0.254,0.346,0.342,0.688,0.3,63.9,-0.54
1991-08-02 || 송민섭,15kLF,-0.26,28,51,44,3,11,3,1,0,16,1,1,0,2,0,0,13,2,5,0,0.25,0.283,0.364,0.646,0.263,40.6,-0.69
1993-09-23 || 장시윤,15넥3B,-0.27,17,31,29,2,8,0,0,0,8,2,0,1,0,0,0,9,1,2,0,0.276,0.276,0.276,0.552,0.241,29.3,-0.24
1992-08-07 || 김재유,15롯CF,-0.27,18,10,9,3,1,0,0,0,1,1,1,0,0,1,0,3,0,0,0,0.111,0.2,0.111,0.311,0.17,-17.3,-0.18
1991-04-16 || 이은총,15KRF,-0.29,11,38,35,3,6,1,0,0,7,3,0,0,1,1,0,7,0,1,0,0.171,0.216,0.2,0.416,0.196,-3,-0.22
1989-11-29 || 안정광,15S3B,-0.31,10,19,19,0,2,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0.105,0.105,0.105,0.211,0.098,-65.1,-0.27
1994-07-31 || 김준태,15롯C,-0.32,27,31,26,0,4,0,0,0,4,0,0,0,4,0,0,12,1,1,0,0.154,0.267,0.154,0.421,0.215,14.3,-0.39
1980-06-03 || 한상훈,15한3B,-0.33,35,75,61,7,14,4,0,0,18,8,0,3,8,1,0,18,1,5,0,0.23,0.329,0.295,0.624,0.281,51.8,-0.21
1985-12-15 || 김주형,15K1B,-0.34,45,88,83,2,19,3,0,2,28,3,0,0,3,2,0,22,3,0,0,0.229,0.273,0.337,0.61,0.278,51.1,-0.77
1986-06-03 || 루츠,15두3B,-0.34,8,30,27,2,3,0,0,1,6,3,0,0,2,0,0,6,1,0,1,0.111,0.167,0.222,0.389,0.175,-8.2,-0.31
1981-09-01 || 이성우,15KC,-0.34,79,134,117,8,26,8,0,1,37,16,0,0,9,0,1,20,5,5,3,0.222,0.271,0.316,0.588,0.255,36.3,-0.22
1992-03-11 || 오준혁,15한KLF,-0.36,32,86,80,11,17,2,0,2,25,10,1,1,2,1,0,22,4,1,2,0.213,0.235,0.313,0.548,0.242,26.9,-0.07
1976-04-08 || 임재철,15롯LF,-0.36,38,63,52,6,8,2,0,1,13,3,2,1,7,1,0,16,1,3,0,0.154,0.267,0.25,0.517,0.239,26.8,-0.49
