,YYYY,team,pos,name,birth,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA,salary,key,key_fnl,most_value_fnl,salary_log
546,2020,HEROS,C,박동원,1990-04-07,2.24,112,372,324,45,81,21,0,12,138,50,0,0,38,6,0,68,10,2,2,0.25,0.338,0.426,0.764,0.345,104.5,0.23,18000,박동원1990-04-07,박동원1990-04-07,C,9.798127036878302
547,2020,LIONS,DH,김동엽,1990-07-24,2.24,115,451,413,60,129,21,0,20,210,74,4,4,29,4,0,79,14,1,4,0.312,0.36,0.508,0.869,0.385,123.6,1.59,13500,김동엽1990-07-24,김동엽1990-07-24,DH,9.51044496442652
548,2020,TIGERS,C,장성우,1990-01-17,2.22,130,455,400,39,111,15,0,13,165,79,0,0,38,1,0,64,15,10,6,0.278,0.337,0.413,0.75,0.333,92.1,0.62,13500,장성우1990-01-17,장성우1990-01-17,C,9.51044496442652
549,2020,EAGLES,CF,이용규,1985-08-26,2.21,120,487,419,60,120,14,2,1,141,32,17,8,59,6,0,36,9,2,1,0.286,0.381,0.337,0.718,0.345,102.8,1.07,40000,이용규1985-08-26,이용규1985-08-26,CF,10.596634733096073
550,2020,HEROS,DH,서건창,1989-08-22,2.17,135,595,484,79,134,28,5,5,187,52,24,10,91,5,1,58,8,5,10,0.277,0.39,0.386,0.776,0.361,111.4,1.19,38000,서건창1989-08-22,서건창1989-08-22,2B,10.545341438708522
551,2020,TWINS,RF,채은성,1990-02-06,2.08,109,464,416,59,122,17,2,15,188,88,0,3,32,9,1,69,12,0,7,0.293,0.351,0.452,0.803,0.361,116.9,-0.14,32000,채은성1990-02-06,채은성1990-02-06,RF,10.373491181781864
552,2020,GIANTS,2B,안치홍,1990-07-02,2.01,124,460,412,49,118,28,0,8,170,54,14,3,35,7,2,47,11,4,2,0.286,0.351,0.413,0.764,0.346,99.1,-0.2,29000,안치홍1990-07-02,안치홍1990-07-02,2B,10.275051108968611
553,2020,DYNOS,RF,권희동,1990-12-30,1.98,123,426,346,67,90,16,0,12,142,50,3,0,58,11,0,72,6,6,5,0.26,0.379,0.41,0.789,0.36,109.3,1.68,13500,권희동1990-12-30,권희동1990-12-30,LF,9.51044496442652
554,2020,BEARS,SS,김재호,1985-03-21,1.98,120,457,401,48,116,15,1,2,139,39,6,2,45,4,1,45,17,2,5,0.289,0.363,0.347,0.709,0.334,95.3,-0.09,65000,김재호1985-03-21,김재호1985-03-21,SS,11.082142548877775
555,2020,HEROS,CF,박준태,1991-07-26,1.89,128,443,347,71,85,13,1,5,115,29,5,1,65,19,0,120,4,9,3,0.245,0.389,0.331,0.721,0.344,101.8,0.81,3800,박준태1991-07-26,박준태1991-07-26,RF,8.242756345714477
556,2020,HEROS,1B,박병호,1986-07-10,1.81,93,383,309,56,69,7,0,21,139,66,0,0,57,9,2,114,8,0,8,0.223,0.353,0.45,0.802,0.357,115.7,0.5,150000,박병호1986-07-10,박병호1986-07-10,1B,11.918390573078392
557,2020,DYNOS,1B,강진성,1993-10-19,1.81,121,432,395,53,122,25,0,12,183,70,9,1,20,9,0,46,11,2,6,0.309,0.351,0.463,0.815,0.364,112.0,0.78,3800,강진성1993-10-19,강진성1993-10-19,1B,8.242756345714477
558,2020,BEARS,C,박세혁,1990-01-09,1.77,124,423,360,47,97,18,2,4,131,51,5,3,35,12,0,45,7,9,7,0.269,0.348,0.364,0.712,0.326,90.8,1.06,23200,박세혁1990-01-09,박세혁1990-01-09,C,10.0519075576544
559,2020,DYNOS,LF,이명기,1987-12-26,1.7,136,540,477,82,146,18,3,2,176,45,12,7,50,4,0,78,6,5,4,0.306,0.374,0.369,0.743,0.347,101.8,1.0,24000,이명기1987-12-26,이명기1987-12-26,LF,10.085809109330082
560,2020,TIGERS,LF,조용호,1989-09-09,1.48,132,482,409,73,121,15,0,0,136,32,12,3,64,2,1,83,6,5,2,0.296,0.392,0.333,0.725,0.347,99.7,1.84,7000,조용호1989-09-09,조용호1989-09-09,LF,8.85366542803745
561,2020,GIANTS,2B,오윤석,1992-02-24,1.31,63,197,168,31,50,7,1,4,71,32,2,1,24,2,0,47,2,1,2,0.298,0.388,0.423,0.81,0.373,117.0,0.44,4000,오윤석1992-02-24,오윤석1992-02-24,2B,8.294049640102028
562,2020,WYVERNS,RF,한유섬,1989-08-09,1.31,62,231,193,35,48,5,0,15,98,31,2,0,30,6,1,49,8,0,2,0.249,0.364,0.508,0.871,0.383,121.2,0.56,25000,한유섬1989-08-09,한유섬1989-08-09,RF,10.126631103850338
563,2020,LIONS,3B,이원석,1986-10-21,1.29,121,467,403,46,108,17,0,13,164,74,0,1,49,2,1,82,7,1,12,0.268,0.341,0.407,0.748,0.338,94.3,0.22,30000,이원석1986-10-21,이원석1986-10-21,3B,10.308952660644293
564,2020,HEROS,LF,허정협,1990-02-17,1.28,111,360,314,45,84,12,0,10,126,43,0,0,40,2,0,73,7,3,1,0.268,0.353,0.401,0.754,0.346,104.5,1.38,4500,허정협1990-02-17,허정협1990-02-17,LF,8.411832675758411
565,2020,HEROS,C,이지영,1986-02-27,1.14,101,289,262,22,81,10,2,0,95,36,1,1,19,4,1,28,8,3,1,0.309,0.364,0.363,0.726,0.338,95.4,0.37,21000,이지영1986-02-27,이지영1986-02-27,C,9.95227771670556
566,2020,LIONS,3B,김호재,1995-05-31,1.11,65,138,118,19,38,5,0,1,46,10,2,0,16,3,0,19,1,1,0,0.322,0.416,0.39,0.806,0.381,124.4,0.03,4000,김호재1995-05-31,김호재1995-05-31,2B,8.294049640102028
567,2020,GIANTS,DH,이대호,1982-06-21,1.02,144,611,542,67,158,27,0,20,245,110,1,0,53,5,9,68,21,0,11,0.292,0.354,0.452,0.806,0.357,106.1,3.56,250000,이대호1982-06-21,이대호1982-06-21,DH,12.429216196844383
568,2020,GIANTS,1B,이병규,1983-10-09,0.97,53,194,164,28,45,4,0,9,76,32,0,0,28,1,0,55,5,0,1,0.274,0.381,0.463,0.845,0.383,123.9,0.91,5000,이병규1983-10-09,이병규1983-10-09,LF,8.517193191416238
569,2020,TWINS,3B,김민성,1988-12-17,0.96,87,333,297,29,79,20,0,5,114,47,2,1,24,4,2,66,8,4,4,0.266,0.325,0.384,0.709,0.319,87.8,-0.3,40000,김민성1988-12-17,김민성1988-12-17,3B,10.596634733096073
570,2020,GIANTS,C,김준태,1994-07-31,0.95,128,369,306,38,69,12,2,5,100,43,2,2,56,1,0,64,5,3,3,0.225,0.344,0.327,0.671,0.318,81.7,0.11,3800,김준태1994-07-31,김준태1994-07-31,C,8.242756345714477
571,2020,WYVERNS,CF,김강민,1982-09-13,0.93,122,327,289,39,73,11,1,12,122,45,7,5,27,4,2,62,10,5,2,0.253,0.323,0.422,0.745,0.329,88.0,0.17,35000,김강민1982-09-13,김강민1982-09-13,CF,10.46310334047155
572,2020,EAGLES,2B,정은원,2000-01-17,0.92,79,303,254,28,63,9,2,3,85,29,1,1,41,5,0,41,4,2,1,0.248,0.362,0.335,0.697,0.332,94.1,-0.2,12000,정은원2000-01-17,정은원2000-01-17,2B,9.392661928770137
573,2020,WYVERNS,DH,채태인,1982-10-11,0.85,71,189,160,11,45,5,0,7,71,24,0,0,29,0,2,33,4,0,0,0.281,0.392,0.444,0.835,0.38,121.5,-0.39,20000,채태인1982-10-11,채태인1982-10-11,1B,9.903487552536127
574,2020,EAGLES,3B,노시환,2000-12-03,0.83,107,387,346,46,76,18,2,12,134,43,0,1,33,6,1,116,8,1,1,0.22,0.298,0.387,0.685,0.31,78.7,-2.1,3300,노시환2000-12-03,노시환2000-12-03,3B,8.101677747454572
575,2020,EAGLES,SS,하주석,1994-02-25,0.83,72,281,262,22,75,11,0,2,92,32,4,1,13,2,0,66,3,2,2,0.286,0.323,0.351,0.674,0.312,81.0,-0.5,14000,하주석1994-02-25,하주석1994-02-25,SS,9.546812608597396
576,2020,TIGERS,LF,오태곤,1991-11-18,0.8,94,258,234,36,64,12,1,5,93,35,15,6,13,7,0,47,6,4,0,0.274,0.331,0.397,0.728,0.33,89.7,0.08,8300,오태곤1991-11-18,오태곤1991-11-18,LF,9.02401079378469
577,2020,HEROS,1B,김웅빈,1996-02-09,0.75,73,235,207,25,57,13,0,8,94,31,1,0,17,3,1,65,6,5,3,0.275,0.335,0.454,0.789,0.344,104.1,0.14,3000,김웅빈1996-02-09,김웅빈1996-02-09,DH,8.006367567650246
578,2020,TIGERS,CF,이창진,1991-03-04,0.72,22,99,88,19,29,8,1,0,39,7,0,1,10,1,0,17,2,0,0,0.33,0.404,0.443,0.847,0.392,130.7,0.16,8500,이창진1991-03-04,이창진1991-03-04,CF,9.047821442478408
579,2020,HEROS,3B,전병우,1992-10-24,0.71,119,402,359,46,85,13,3,8,128,48,7,0,37,2,0,100,7,2,2,0.237,0.31,0.357,0.667,0.307,77.8,0.2,2700,전병우1992-10-24,전병우1992-10-24,1B,7.90100705199242
580,2020,BEARS,3B,류지혁,1994-01-13,0.63,25,51,42,13,16,3,0,1,22,5,1,1,1,5,0,6,3,1,2,0.381,0.44,0.524,0.964,0.425,155.7,0.19,9500,류지혁1994-01-13,류지혁1994-01-13,SS,9.159047077588632
581,2020,TIGERS,DH,유한준,1981-07-01,0.63,119,428,386,48,108,17,0,11,158,64,0,0,40,0,2,51,9,1,1,0.28,0.347,0.409,0.756,0.345,99.2,0.83,50000,유한준1981-07-01,유한준1981-07-01,RF,10.819778284410283
582,2020,DYNOS,C,김형준,1999-11-02,0.63,44,82,72,12,22,1,0,3,32,11,0,0,10,0,0,21,1,0,0,0.306,0.39,0.444,0.835,0.384,124.9,-0.17,2700,김형준1999-11-02,김형준1999-11-02,C,7.90100705199242
583,2020,WYVERNS,2B,최항,1994-01-03,0.62,47,155,132,21,35,3,0,2,44,15,1,0,21,1,1,27,3,0,1,0.265,0.368,0.333,0.701,0.334,92.9,-0.09,7500,최항1994-01-03,최항1994-01-03,2B,8.922658299524402
584,2020,TWINS,CF,이천웅,1988-10-20,0.58,89,359,312,44,80,11,2,3,104,36,8,5,35,4,0,44,7,2,6,0.256,0.333,0.333,0.667,0.313,81.7,-0.87,28000,이천웅1988-10-20,이천웅1988-10-20,CF,10.239959789157341
585,2020,LIONS,SS,강한울,1991-09-12,0.56,34,122,105,13,32,3,0,1,38,10,1,0,11,0,0,24,3,5,1,0.305,0.368,0.362,0.729,0.33,91.1,0.45,15500,강한울1991-09-12,강한울1991-09-12,SS,9.648595302907339
586,2020,DYNOS,C,김태군,1989-12-30,0.53,80,131,113,16,33,6,0,1,42,18,0,0,6,4,0,14,3,7,1,0.292,0.347,0.372,0.719,0.318,82.6,0.29,20000,김태군1989-12-30,김태군1989-12-30,C,9.903487552536127
587,2020,TIGERS,C,백용환,1989-03-20,0.52,51,106,91,12,20,4,0,5,39,10,0,0,14,0,0,29,2,1,0,0.22,0.324,0.429,0.752,0.336,93.9,-0.1,4000,백용환1989-03-20,백용환1989-03-20,C,8.294049640102028
588,2020,TIGERS,C,한승택,1994-06-21,0.52,83,262,226,22,51,6,0,9,84,29,0,0,21,6,0,58,7,9,0,0.226,0.308,0.372,0.68,0.303,72.1,-0.17,8000,한승택1994-06-21,한승택1994-06-21,C,8.987196820661973
589,2020,TIGERS,3B,나주환,1984-06-14,0.52,64,222,204,21,57,5,0,6,80,26,0,0,12,1,0,44,6,4,1,0.279,0.321,0.392,0.713,0.32,83.4,-0.47,12000,나주환1984-06-14,나주환1984-06-14,SS,9.392661928770137
590,2020,LIONS,3B,최영진,1988-05-10,0.51,58,118,101,15,30,3,0,1,36,11,2,3,13,2,0,16,3,1,1,0.297,0.385,0.356,0.741,0.351,104.3,-0.7,8000,최영진1988-05-10,최영진1988-05-10,3B,8.987196820661973
591,2020,WYVERNS,SS,김성현,1987-03-09,0.5,133,392,343,34,93,9,1,2,110,25,1,1,30,5,0,27,10,11,3,0.271,0.336,0.321,0.657,0.304,74.0,-1.33,21000,김성현1987-03-09,김성현1987-03-09,2B,9.95227771670556
592,2020,TIGERS,1B,유민상,1989-04-13,0.48,126,455,390,38,96,23,0,8,143,65,0,0,53,6,1,80,13,2,4,0.246,0.342,0.367,0.709,0.329,89.3,0.98,6000,유민상1989-04-13,유민상1989-04-13,1B,8.699514748210191
593,2020,TIGERS,1B,황대인,1996-02-10,0.48,63,138,116,14,32,4,0,4,48,16,0,0,21,0,0,29,5,0,1,0.276,0.384,0.414,0.798,0.37,115.8,0.51,3000,황대인1996-02-10,황대인1996-02-10,1B,8.006367567650246
594,2020,EAGLES,C,이해창,1987-05-11,0.46,70,135,119,11,32,5,0,3,46,17,0,2,9,4,0,23,6,1,2,0.269,0.336,0.387,0.722,0.33,92.7,-0.29,5500,이해창1987-05-11,이해창1987-05-11,C,8.612503371220562
595,2020,EAGLES,2B,강경학,1992-08-11,0.4,94,238,193,25,44,7,1,4,65,19,1,2,35,3,0,64,2,5,2,0.228,0.352,0.337,0.689,0.322,86.8,0.57,7800,강경학1992-08-11,강경학1992-08-11,2B,8.961879012677683
596,2020,TWINS,DH,박용택,1979-04-21,0.39,97,236,217,22,65,15,0,2,86,35,2,0,15,0,1,34,7,0,4,0.3,0.339,0.396,0.735,0.335,97.2,0.08,80000,박용택1979-04-21,박용택1979-04-21,DH,11.289781913656018
597,2020,LIONS,SS,이학주,1990-11-04,0.36,64,243,206,30,47,11,0,4,70,28,6,2,26,2,1,58,3,4,5,0.228,0.314,0.34,0.654,0.298,68.5,-0.22,9000,이학주1990-11-04,이학주1990-11-04,SS,9.104979856318357
598,2020,TIGERS,2B,박승욱,1992-12-04,0.34,97,128,110,23,29,3,2,1,39,10,5,1,11,4,0,37,1,2,1,0.264,0.349,0.355,0.704,0.327,87.0,-0.37,8000,박승욱1992-12-04,박승욱1992-12-04,SS,8.987196820661973
599,2020,EAGLES,RF,김민하,1989-02-25,0.34,36,85,74,10,21,6,0,1,30,11,0,0,8,2,0,16,2,1,0,0.284,0.369,0.405,0.775,0.356,109.5,-0.01,4500,김민하1989-02-25,김민하1989-02-25,LF,8.411832675758411
600,2020,DYNOS,1B,모창민,1985-05-08,0.34,62,149,136,10,41,10,2,2,61,13,0,0,8,1,1,22,5,2,2,0.301,0.34,0.449,0.789,0.347,100.2,0.45,30000,모창민1985-05-08,모창민1985-05-08,3B,10.308952660644293
601,2020,EAGLES,LF,정진호,1988-10-02,0.32,113,326,282,30,78,14,1,2,100,19,9,7,29,3,1,50,5,10,2,0.277,0.348,0.355,0.703,0.32,85.8,-0.84,11300,정진호1988-10-02,정진호1988-10-02,LF,9.332558004700433
602,2020,BEARS,LF,김인태,1994-07-03,0.31,77,110,84,15,17,5,0,1,25,13,0,0,21,2,0,13,3,2,1,0.202,0.37,0.298,0.668,0.325,90.7,0.98,5000,김인태1994-07-03,김인태1994-07-03,RF,8.517193191416238
603,2020,TIGERS,CF,김호령,1992-04-30,0.3,88,159,138,36,32,5,2,4,53,16,3,3,14,3,0,55,2,3,1,0.232,0.314,0.384,0.698,0.314,78.6,-0.41,8500,김호령1992-04-30,김호령1992-04-30,CF,9.047821442478408
604,2020,GIANTS,CF,김재유,1992-08-07,0.28,68,133,116,20,30,1,0,1,34,9,10,2,12,3,0,35,2,2,0,0.259,0.344,0.293,0.637,0.306,74.4,0.16,2900,김재유1992-08-07,김재유1992-08-07,CF,7.9724660159745655
605,2020,TIGERS,1B,문상철,1991-04-06,0.28,74,172,154,24,40,3,2,8,71,25,0,1,11,2,0,43,4,3,2,0.26,0.314,0.461,0.775,0.336,94.6,-0.98,4000,문상철1991-04-06,문상철1991-04-06,1B,8.294049640102028
606,2020,LIONS,1B,이성곤,1992-03-25,0.27,62,154,139,16,39,7,0,5,61,18,2,0,11,0,0,38,3,2,2,0.281,0.329,0.439,0.768,0.34,95.2,-0.23,3500,이성곤1992-03-25,이성곤1992-03-25,1B,8.160518247477505
607,2020,DYNOS,SS,김찬형,1997-12-29,0.26,56,72,64,10,19,6,0,0,25,7,3,1,4,1,0,11,0,2,1,0.297,0.343,0.391,0.734,0.329,89.7,0.17,5800,김찬형1997-12-29,김찬형1997-12-29,SS,8.66561319653451
608,2020,BEARS,2B,오재원,1985-02-09,0.24,85,174,155,25,36,7,1,5,60,27,10,5,16,0,0,49,3,1,2,0.232,0.301,0.387,0.688,0.31,82.4,-1.04,30000,오재원1985-02-09,오재원1985-02-09,2B,10.308952660644293
609,2020,WYVERNS,SS,박성한,1998-03-30,0.24,41,112,99,7,24,2,0,2,32,8,1,1,11,1,0,21,1,1,0,0.242,0.324,0.323,0.648,0.305,73.4,-0.59,2700,박성한1998-03-30,박성한1998-03-30,SS,7.90100705199242
610,2020,TIGERS,C,허도환,1984-07-31,0.23,52,62,53,2,14,1,0,0,15,5,0,0,6,2,0,15,2,1,0,0.264,0.361,0.283,0.644,0.314,78.3,0.56,6500,허도환1984-07-31,허도환1984-07-31,C,8.779557455883728
611,2020,DYNOS,LF,이재율,1993-05-02,0.23,25,10,9,9,4,1,0,0,5,3,4,1,1,0,0,1,1,0,0,0.444,0.5,0.556,1.056,0.485,192.3,0.02,3200,이재율1993-05-02,이재율1993-05-02,LF,8.070906088787819
612,2020,BEARS,C,최용제,1991-07-12,0.22,28,49,44,9,13,0,1,0,15,9,0,0,4,0,0,8,2,1,0,0.295,0.354,0.341,0.695,0.323,85.5,0.28,2800,최용제1991-07-12,최용제1991-07-12,C,7.937374696163295
613,2020,WYVERNS,CF,노수광,1990-08-06,0.22,100,330,291,39,73,10,3,1,92,21,11,7,34,2,2,64,2,2,1,0.251,0.332,0.316,0.649,0.306,76.5,-0.77,13000,노수광1990-08-06,노수광1990-08-06,CF,9.472704636443673
614,2020,HEROS,CF,임병욱,1995-09-30,0.21,12,41,37,3,10,4,0,0,14,6,3,0,4,0,1,10,1,0,0,0.27,0.342,0.378,0.72,0.325,88.2,0.27,5000,임병욱1995-09-30,임병욱1995-09-30,CF,8.517193191416238
615,2020,TWINS,CF,신민재,1996-01-21,0.2,68,32,26,26,8,1,0,0,9,5,8,2,4,0,0,4,1,2,0,0.308,0.4,0.346,0.746,0.338,97.2,-0.13,5000,신민재1996-01-21,신민재1996-01-21,CF,8.517193191416238
616,2020,WYVERNS,SS,김성민,2001-04-30,0.2,9,16,14,4,4,0,0,2,10,4,0,0,1,1,0,3,0,0,0,0.286,0.375,0.714,1.089,0.457,165.1,0.15,2700,김성민2001-04-30,김성민2001-04-30,SS,7.90100705199242
617,2020,TWINS,3B,양석환,1991-07-15,0.18,40,132,118,8,29,5,0,3,43,13,0,0,10,2,0,25,1,2,0,0.246,0.315,0.364,0.68,0.31,82.6,-0.75,16000,양석환1991-07-15,양석환1991-07-15,1B,9.680344001221918
618,2020,BEARS,C,장승현,1994-03-07,0.12,23,22,20,5,5,3,0,0,8,3,0,0,1,1,0,6,2,0,0,0.25,0.318,0.4,0.718,0.329,94.4,0.07,3500,장승현1994-03-07,장승현1994-03-07,C,8.160518247477505
619,2020,LIONS,RF,송준석,1994-05-04,0.12,32,50,47,5,13,5,0,1,21,7,0,0,2,1,0,6,4,0,0,0.277,0.32,0.447,0.767,0.345,98.7,0.19,4000,송준석1994-05-04,송준석1994-05-04,RF,8.294049640102028
620,2020,TIGERS,RF,이진영,1997-07-21,0.1,32,27,22,4,5,1,0,0,6,5,1,0,5,0,0,9,1,0,0,0.227,0.37,0.273,0.643,0.323,84.3,-0.01,3400,이진영1997-07-21,이진영1997-07-21,RF,8.131530710604252
621,2020,GIANTS,C,지성준,1994-04-10,0.09,3,11,8,0,2,0,0,0,2,2,0,0,3,0,0,4,0,0,0,0.25,0.455,0.25,0.705,0.371,117.8,0.16,5700,지성준1994-04-10,지성준1994-04-10,C,8.648221453822641
622,2020,BEARS,C,이흥련,1989-05-16,0.09,49,132,125,6,30,1,0,3,40,20,0,0,6,0,0,29,5,0,1,0.24,0.273,0.32,0.593,0.273,52.1,-0.36,7500,이흥련1989-05-16,이흥련1989-05-16,C,8.922658299524402
623,2020,BEARS,1B,신성현,1990-10-19,0.08,8,7,4,2,1,1,0,0,2,0,0,0,3,0,0,3,0,0,0,0.25,0.571,0.5,1.071,0.498,202.6,0.14,4800,신성현1990-10-19,신성현1990-10-19,1B,8.476371196895983
624,2020,TIGERS,C,김민식,1989-06-28,0.08,69,237,210,22,52,6,1,2,66,21,0,0,17,2,0,28,3,6,2,0.248,0.307,0.314,0.622,0.286,61.0,-0.36,8800,김민식1989-06-28,김민식1989-06-28,C,9.082507000466299
625,2020,TIGERS,RF,오선우,1996-12-13,0.08,59,73,67,11,16,0,0,4,28,14,0,0,3,3,0,26,2,0,0,0.239,0.301,0.418,0.719,0.324,85.3,-0.13,3000,오선우1996-12-13,오선우1996-12-13,LF,8.006367567650246
626,2020,LIONS,LF,김성윤,1999-02-02,0.08,9,9,7,1,2,1,0,0,3,0,0,0,1,1,0,1,0,0,0,0.286,0.444,0.429,0.873,0.414,145.5,-0.1,3000,김성윤1999-02-02,김성윤1999-02-02,CF,8.006367567650246
627,2020,GIANTS,RF,신용수,1996-01-05,0.07,5,8,7,2,3,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0.429,0.5,0.429,0.929,0.445,165.5,0.16,2900,신용수1996-01-05,신용수1996-01-05,RF,7.9724660159745655
628,2020,WYVERNS,SS,유서준,1995-12-04,0.06,28,25,24,10,6,1,0,1,10,2,1,1,1,0,0,7,2,0,0,0.25,0.28,0.417,0.697,0.31,75.4,-0.11,3100,유서준1995-12-04,유서준1995-12-04,CF,8.039157390473237
629,2020,BEARS,3B,서예일,1993-06-19,0.06,39,29,25,4,6,2,0,0,8,1,0,0,3,0,0,7,0,0,1,0.24,0.31,0.32,0.63,0.295,69.6,0.09,3200,서예일1993-06-19,서예일1993-06-19,3B,8.070906088787819
630,2020,EAGLES,1B,김문호,1987-06-22,0.05,18,52,46,6,10,1,0,2,17,5,0,0,5,1,0,11,1,0,0,0.217,0.308,0.37,0.677,0.312,80.3,0.17,8000,김문호1987-06-22,김문호1987-06-22,LF,8.987196820661973
631,2020,GIANTS,3B,김민수,1998-03-18,0.04,3,10,8,1,2,0,0,0,2,0,1,0,2,0,0,4,0,0,0,0.25,0.4,0.25,0.65,0.335,93.9,0.08,3000,김민수1998-03-18,김민수1998-03-18,3B,8.006367567650246
632,2020,TIGERS,C,강현우,2001-04-13,0.04,26,32,30,2,6,2,0,1,11,3,0,0,2,0,0,11,1,0,0,0.2,0.25,0.367,0.617,0.276,54.0,0.02,2700,강현우2001-04-13,강현우2001-04-13,C,7.90100705199242
633,2020,EAGLES,1B,최승준,1988-01-11,0.04,2,4,3,1,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0.333,0.5,0.333,0.833,0.426,157.7,0.07,5000,최승준1988-01-11,최승준1988-01-11,1B,8.517193191416238
634,2020,TIGERS,1B,김주찬,1981-03-25,0.04,7,18,18,3,6,0,0,1,9,2,0,1,0,0,0,2,2,0,0,0.333,0.333,0.5,0.833,0.371,117.0,-0.38,40000,김주찬1981-03-25,김주찬1981-03-25,1B,10.596634733096073
635,2020,TWINS,2B,정주현,1990-10-13,0.04,134,371,328,50,81,10,4,4,111,30,8,7,29,3,0,63,6,9,2,0.247,0.312,0.338,0.651,0.297,71.1,-0.59,12500,정주현1990-10-13,정주현1990-10-13,2B,9.433483923290392
636,2020,GIANTS,3B,신본기,1989-03-21,0.04,81,123,106,18,23,1,0,2,30,12,1,0,14,1,0,22,3,1,1,0.217,0.312,0.283,0.595,0.285,60.7,-0.3,12500,신본기1989-03-21,신본기1989-03-21,SS,9.433483923290392
637,2020,WYVERNS,LF,고종욱,1989-01-11,0.02,92,288,272,24,77,9,3,3,101,26,1,3,14,1,0,55,3,0,1,0.283,0.319,0.371,0.691,0.319,83.6,-0.46,17000,고종욱1989-01-11,고종욱1989-01-11,LF,9.740968623038354
638,2020,WYVERNS,2B,김창평,2000-06-14,0.02,35,90,78,10,15,4,1,0,21,7,7,0,11,0,0,16,2,0,1,0.192,0.289,0.269,0.558,0.269,52.3,0.26,3000,김창평2000-06-14,김창평2000-06-14,LF,8.006367567650246
639,2020,GIANTS,CF,강로한,1992-05-13,0.02,16,26,21,6,4,0,0,0,4,1,2,1,4,1,0,6,0,0,0,0.19,0.346,0.19,0.537,0.287,62.5,0.17,5300,강로한1992-05-13,강로한1992-05-13,CF,8.575462099540212
640,2020,LIONS,C,권정웅,1992-11-15,0.02,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.367,113.7,0.0,4500,권정웅1992-11-15,권정웅1992-11-15,C,8.411832675758411
641,2020,TIGERS,3B,박민,2001-06-05,0.01,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.5,0.0,0.5,0.367,69.06774193548387,-0.01,2700,박민2001-06-05,박민2001-06-05,SS,7.90100705199242
642,2020,TWINS,1B,김호은,1992-01-03,0.0,69,112,103,12,25,5,0,2,36,11,0,0,7,2,0,14,2,0,0,0.243,0.304,0.35,0.653,0.303,77.5,0.74,2700,김호은1992-01-03,김호은1992-01-03,1B,7.90100705199242
643,2020,TWINS,3B,장준원,1995-11-21,0.0,46,68,60,10,13,3,0,1,19,6,0,0,6,0,0,7,2,1,1,0.217,0.284,0.317,0.6,0.275,58.5,-0.04,3400,장준원1995-11-21,장준원1995-11-21,2B,8.131530710604252
644,2020,WYVERNS,C,현원회,2001-07-08,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21051282051282053,0.28374358974358976,0.2914102564102564,0.5751025641025641,0.268,54.93157894736842,0.0,2700,현원회2001-07-08,현원회2001-07-08,C,7.90100705199242
645,2020,TWINS,2B,박지규,1991-10-12,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21476923076923077,0.3043076923076923,0.29046153846153844,0.5947307692307692,0.2819615384615385,59.43846153846153,0.0,4500,박지규1991-10-12,박지규1991-10-12,2B,8.411832675758411
646,2020,HEROS,CF,박정음,1989-04-15,0.0,86,47,43,20,8,0,1,0,10,2,9,1,2,2,0,14,0,0,0,0.186,0.255,0.233,0.488,0.238,28.9,-0.14,5500,박정음1989-04-15,박정음1989-04-15,LF,8.612503371220562
647,2020,BEARS,RF,백동훈,1990-09-16,0.0,27,19,16,5,3,1,0,0,4,0,0,0,1,2,0,4,0,0,0,0.188,0.316,0.25,0.566,0.286,64.3,-0.41,3600,백동훈1990-09-16,백동훈1990-09-16,RF,8.1886891244442
648,2020,TWINS,C,이성우,1981-09-01,0.0,72,88,77,7,18,1,0,3,28,11,0,0,6,0,0,14,3,5,0,0.234,0.289,0.364,0.653,0.282,64.4,-0.28,8000,이성우1981-09-01,이성우1981-09-01,C,8.987196820661973
649,2020,BEARS,C,이승민,1995-02-08,-0.01,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,54.93157894736842,0.0,2700,이승민1995-02-08,이승민1995-02-08,C,7.90100705199242
650,2020,TWINS,C,박재욱,1995-12-06,-0.01,15,17,15,0,4,0,0,0,4,1,0,0,0,1,0,4,2,1,0,0.267,0.313,0.267,0.579,0.266,49.2,-0.22,3500,박재욱1995-12-06,박재욱1995-12-06,C,8.160518247477505
651,2020,TWINS,RF,전민수,1989-03-18,-0.01,4,6,5,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.2,0.333,0.2,0.533,0.279,57.8,-0.11,5000,전민수1989-03-18,전민수1989-03-18,DH,8.517193191416238
